,id,bot_score
36636,1498886842703306752,0.84
36677,1498886929693118464,0.30000000000000004
36694,1498886951692296192,0.52
36709,1498886980301893632,0.12
36731,1498887034676469760,0.2
36747,1498887065693425664,0.96
36751,1498887072144588800,0.12
36754,1498887077144195072,0.47000000000000003
36756,1498887079857512448,0.16
36780,1498887127664263168,0.35000000000000003
36799,1498887184010469376,0.35000000000000003
36804,1498887194920222720,0.06
36821,1498887239199166464,0.37
36827,1498887253422403584,0.12
36859,1498887305863467008,0.34
36873,1498887331322818560,0.02
36877,1498887335756263424,0.19
36891,1498887360326823936,0.9500000000000001
36893,1498887362767892480,0.29
36904,1498887381818118144,0.26
36913,1498887394996543488,0.07
36938,1498887439699804160,0.06
36983,1498887513901273088,0.12
36986,1498887516816314368,0.11
36992,1498887523732705280,0.38
37007,1498887549909348352,0.25
37012,1498887552157110272,0.08
37021,1498887566598500352,0.66
37070,1498887661268135936,0.63
37087,1498887688732119040,0.27
37089,1498887690057846784,0.08
37092,1498887694973161472,0.56
37094,1498887696244445184,0.12
37119,1498887745330028544,0.08
37133,1498887769149493248,0.09
37142,1498887784429281280,0.26
37151,1498887801512730624,0.17
37158,1498887815018409984,0.28
37160,1498887817946013696,0.06
37163,1498887824317157376,0.08
37197,1498887882378932224,0.18
37204,1498887899630030848,0.12
37205,1498887902293495808,0.08
37221,1498887936016011264,0.38
37238,1498887964247851008,0.13
37239,1498887965015117824,0.17
37253,1498887985068404736,0.12
37260,1498888005783674880,0.14
37265,1498888016965738496,0.19
37278,1498888038318895104,0.09
37294,1498888062767894528,0.5700000000000001
37322,1498888117780381696,0.28
37326,1498888125338112000,0.26
37333,1498888133240188928,0.1
37339,1498888139762696192,0.28
37340,1498888143344267264,0.07
37350,1498888163581849600,0.08
37356,1498888178010259456,0.08
37364,1498888195290775552,0.16
37379,1498888220628586496,0.26
37381,1498888222989959168,0.45
37390,1498888247011049472,0.1
37391,1498888249368248320,0.68
37402,1498888264601653248,0.09
37406,1498888269160800256,0.12
37416,1498888287804538880,0.02
37418,1498888289193177088,0.07
37423,1498888299167072256,0.59
37427,1498888302585597952,0.12
37473,1498888407451197440,0.09
37482,1498888420306796544,0.1
37516,1498888480939655168,0.13
37518,1498888483615952896,0.66
37519,1498888484265676800,0.12
37526,1498888494672154624,0.26
37542,1498888519883923456,0.11
37545,1498888533494226944,0.02
37557,1498888552448335872,0.14
37567,1498888563987214336,0.68
37570,1498888568302800896,0.09
37585,1498888600385048576,0.16
37654,1498888704986734592,0.06
37658,1498888711156936704,0.66
37692,1498888761404362752,0.30000000000000004
37693,1498888761643782144,0.38
37737,1498888853314281472,0.09
37760,1498888892883169280,0.15
37783,1498888954958909440,0.13
37790,1498888965880893440,0.8300000000000001
37794,1498888972717916160,0.72
37803,1498888986739507200,0.38
37815,1498889003688677376,0.30000000000000004
37829,1498889025465176064,0.01
37833,1498889031509168128,0.07
37839,1498889044977090560,0.23
37846,1498889055911571456,0.2
37855,1498889070721716224,0.12
37875,1498889099377217536,0.5700000000000001
37877,1498889102061899776,0.27
37903,1498889143207837696,0.37
37926,1498889177789730816,0.05
37927,1498889178146381824,0.07
37949,1498889224116125696,0.66
37961,1498889247511969792,0.02
37964,1498889249545990144,0.18
37966,1498889255262765056,0.12
37968,1498889256798158848,0.17
37969,1498889259608014848,0.06
37972,1498889275001221120,0.59
37981,1498889290788782080,0.23
37983,1498889293334396928,0.09
38012,1498889350456942592,0.1
38014,1498889353380171776,0.05
38019,1498889364037779456,0.15
38024,1498889370178568192,0.07
38026,1498889371520430080,0.18
38043,1498889410305089536,0.87
38048,1498889421294546944,0.18
38050,1498889422372106240,0.09
38069,1498889466575945728,0.07
38078,1498889491141984256,0.09
38086,1498889506766069760,0.05
38087,1498889507319390208,0.03
38123,1498889569772572672,0.30000000000000004
38137,1498889595727065088,0.12
38146,1498889617462153216,0.38
38176,1498889696033705984,0.04
38186,1498889738719166464,0.1
38197,1498889756394278912,0.24
38209,1498889790481068032,0.84
38223,1498889831870394368,0.2
38225,1498889834160541696,0.22
38226,1498889834819063808,0.38
38253,1498889888036392960,0.21
38312,1498889986313125888,0.18
38330,1498890010203885568,0.38
38335,1498890014746644480,0.07
38347,1498890032655974400,0.09
38371,1498890084711821312,0.12
38381,1498890099718701056,0.45
38398,1498890132229062656,0.07
38433,1498890190802210816,0.84
38445,1498890208263110656,0.13
38459,1498890234511368192,0.91
38467,1498890253444485120,0.25
38474,1498890271995609088,0.02
38489,1498890294007316480,0.14
38498,1498890308074950656,0.19
38508,1498890333698273280,0.05
38520,1498890351708282880,0.38
38536,1498890371132059648,0.92
38555,1498890392472719360,0.08
38564,1498890404594286592,0.04
38574,1498890419173609472,0.38
38575,1498890423544156160,0.21
38599,1498890463293886464,0.07
38638,1498890539399192576,0.13
38645,1498890549163552768,0.34
38685,1498890599298379776,0.12
38687,1498890604368957440,0.24
38715,1498890650586333184,0.23
38722,1498890665476132864,0.38
38726,1498890675756015616,0.32
38733,1498890688389283840,0.19
38745,1498890701878095872,0.32
38765,1498890741887926272,0.91
38770,1498890754768646144,0.78
38793,1498890808388616192,0.07
38805,1498890836234608640,0.36
38808,1498890837878784000,0.31
38809,1498890838717304832,0.66
38828,1498890869851963392,0.66
38829,1498890872900882432,0.37
38842,1498890899106906112,0.17
38843,1498890900096753664,0.09
38851,1498890910754508800,0.2
38854,1498890914756186112,0.06
38860,1498890927662075904,0.05
38865,1498890940622438400,0.11
38868,1498890943973363712,0.01
38907,1498891001595043840,0.14
38922,1498891017113993216,0.26
38946,1498891044808650752,0.2
38947,1498891044980924416,0.16
38972,1498891076769579008,0.38
38990,1498891105969971200,0.32
38997,1498891116984545280,0.14
39007,1498891133082292224,0.45
39015,1498891141923573760,0.09
39021,1498891155500457984,0.30000000000000004
39024,1498891166666080256,0.66
39028,1498891170654535680,0.18
39080,1498891264712114176,0.63
39081,1498891267123871744,0.66
39092,1498891289219448832,0.03
39106,1498891323629203456,0.07
39115,1498891343279497216,0.13
39116,1498891344689102848,0.07
39125,1498891359838556160,0.09
39137,1498891377081417728,0.09
39138,1498891378293571584,0.26
39142,1498891385235193856,0.14
39144,1498891387445530624,0.05
39149,1498891395477639168,0.30000000000000004
39154,1498891398908497920,0.17
39162,1498891417573523456,0.91
39186,1498891460271546368,0.38
39198,1498891486829887488,0.08
39208,1498891501564092416,0.07
39226,1498891528621764608,0.47000000000000003
39237,1498891543473655808,0.09
39264,1498891591544553472,0.66
39266,1498891592899330048,0.22
39276,1498891609295179776,0.19
39278,1498891615972184064,0.1
39282,1498891618124206080,0.12
39293,1498891630186676224,0.26
39325,1498891681286221824,0.12
39327,1498891683295297536,0.03
39328,1498891683634634752,0.38
39344,1498891712894095360,0.17
39351,1498891718678093824,0.04
39355,1498891724512702464,0.4
39379,1498891769303355392,0.17
39382,1498891773040795648,0.29
39393,1498891795807145984,0.61
39410,1498891819723419648,0.5700000000000001
39447,1498891887511486464,0.0
39464,1498891909636718592,0.05
39486,1498891940720672768,0.64
39511,1498891964615385088,0.27
39512,1498891967006392320,0.93
39517,1498891970537689088,0.92
39557,1498892053966557184,0.32
39564,1498892060673277952,0.23
39593,1498892113911504896,0.18
39621,1498892166281981952,0.12
39631,1498892185252495360,0.25
39644,1498892204127178752,0.12
39657,1498892225295831040,0.96
39702,1498892293234782208,0.61
39718,1498892315221368832,0.18
39737,1498892344208330752,0.14
39748,1498892362398846976,0.16
39750,1498892366291546112,0.16
39771,1498892408532381696,0.23
39772,1498892410339794944,0.08
39786,1498892434243268608,0.28
39837,1498892538065076224,0.31
39856,1498892573259145216,0.03
39864,1498892594264571904,0.0
39884,1498892618054651904,0.08
39885,1498892618667008000,0.08
39893,1498892632486912000,0.5700000000000001
39898,1498892636933222400,0.18
39901,1498892639478824960,0.22
39932,1498892689919516672,0.36
39955,1498892723612360704,0.09
39960,1498892726397386752,0.59
40036,1498892841631854592,0.09
40044,1498892856492113920,0.30000000000000004
40096,1498892928327979008,0.17
40104,1498892936880308224,0.2
40111,1498892945763999744,0.38
40123,1498892960959590400,0.17
40155,1498892995667513344,0.09
40167,1498893018350309376,0.13
40169,1498893018782642176,0.06
40170,1498893021643165696,0.29
40180,1498893029368688640,0.22
40215,1498893076252688384,0.25
40227,1498893095802269696,0.43
40249,1498893130388496384,0.18
40250,1498893131185819648,0.4
40252,1498893134755168256,0.04
40254,1498893141339873280,0.09
40263,1498893153331384320,0.72
40282,1498893188072763392,0.29
40303,1498893241235632128,0.18
40311,1498893254892601344,0.9
40321,1498893267219652608,0.16
40330,1498893290091196416,0.17
40334,1498893298462646272,0.39
40339,1498893319270813696,0.02
40358,1498893344025444352,0.16
40359,1498893345409568768,0.13
40375,1498893371309502464,0.2
40385,1498893383217315840,0.8200000000000001
40396,1498893397247070208,0.62
40416,1498893423843360768,0.64
40418,1498893430470352896,0.12
40430,1498893451844530176,0.17
40436,1498893456889946112,0.18
40438,1498893458815139840,0.12
40467,1498893508903518208,0.6900000000000001
40475,1498893531875725312,0.48
40485,1498893540176576512,0.88
40493,1498893552365215744,0.66
40497,1498893565602467840,0.93
40533,1498893615451369472,0.68
40544,1498893630831923200,0.13
40569,1498893673110863872,0.34
40572,1498893681792733184,0.17
40581,1498893701233668096,0.2
40584,1498893705436033024,0.67
40607,1498893742593376256,0.09
40624,1498893764496027648,0.2
40639,1498893795139944448,0.17
40655,1498893826794033152,0.11
40711,1498893925821698048,0.13
40714,1498893935153860608,0.11
40732,1498893957345931264,0.17
40738,1498893962857582592,0.66
40759,1498894004158873600,0.32
40766,1498894018666991616,0.1
40775,1498894031161815040,0.19
40776,1498894031274663936,0.09
40783,1498894043123634176,0.1
40814,1498894109343305728,0.18
40824,1498894130188935168,0.35000000000000003
40845,1498894157888516096,0.17
40848,1498894161780490240,0.13
40858,1498894170236530688,0.02
40864,1498894180969586688,0.34
40873,1498894206001360896,0.9400000000000001
40877,1498894210367619072,0.19
40883,1498894230978129920,0.07
40893,1498894254147784704,0.14
40928,1498894299911503872,0.28
40942,1498894318932619264,0.46
40946,1498894326457266176,0.18
40950,1498894331843088384,0.17
40965,1498894368366686208,0.16
40990,1498894417998065664,0.36
40996,1498894431172558848,0.34
41005,1498894450969681920,0.32
41012,1498894467419770880,0.25
41048,1498894527977095168,0.1
41049,1498894529080229888,0.8200000000000001
41081,1498894582867628032,0.11
41090,1498894597497372672,0.88
41155,1498894702837637120,0.62
41176,1498894741768859648,0.77
41177,1498894742360588288,0.38
41184,1498894757552033792,0.08
41219,1498894814468657152,0.42
41222,1498894816859811840,0.05
41224,1498894820416229376,0.18
41237,1498894837630013440,0.11
41239,1498894839227854848,0.36
41241,1498894844064059392,0.08
41245,1498894848564563968,0.25
41253,1498894860534771712,0.2
41269,1498894887495749632,0.1
41271,1498894889870069760,0.45
41275,1498894896324694016,0.06
41283,1498894910904320000,0.13
41285,1498894915039686656,0.1
41291,1498894924166885376,0.19
41306,1498894956714467328,0.9
41314,1498894974070317056,0.33
41318,1498894981557149696,0.19
41329,1498894995050610688,0.21
41331,1498894999832133632,0.31
41338,1498895016483196928,0.05
41339,1498895020388085760,0.11
41352,1498895051472371712,0.18
41361,1498895065501999104,0.23
41367,1498895073307934720,0.32
41372,1498895089338241024,0.14
41393,1498895134305357824,0.77
41399,1498895148201103360,0.21
41404,1498895153934655488,0.12
41440,1498895230216519680,0.42
41454,1498895257836351488,0.08
41456,1498895266480537600,0.30000000000000004
41461,1498895288995844096,0.27
41469,1498895304388902912,0.17
41471,1498895311296552960,0.17
41474,1498895315046637568,0.6000000000000001
41486,1498895344213495808,0.25
41501,1498895381928710144,0.22
41522,1498895422936711168,0.13
41524,1498895428594855936,0.68
41532,1498895444868747264,0.66
41548,1498895470772457472,0.18
41571,1498895510177927168,0.13
41617,1498895565400121344,0.11
41628,1498895583649484800,0.29
41649,1498895618286100480,0.15
41653,1498895625936519168,0.07
41658,1498895634249641984,0.34
41665,1498895648216989696,0.1
41671,1498895655292456960,0.29
41682,1498895679493525504,0.17
41699,1498895705397948416,0.18
41702,1498895710284296192,0.68
41707,1498895722950713344,0.22
41717,1498895757281148928,0.4
41719,1498895765388759040,0.29
41726,1498895773739925504,0.14
41730,1498895776725958656,0.13
41733,1498895782824787968,0.2
41735,1498895787543384064,0.79
41738,1498895789661507584,0.04
41754,1498895830979252224,0.18
41759,1498895837916971008,0.2
41768,1498895860192923648,0.4
41793,1498895905369608192,0.08
41798,1498895916052336640,0.29
41810,1498895935002136576,0.71
41828,1498895967655174144,0.8200000000000001
41833,1498895975900975104,0.23
41845,1498896001926844416,0.66
41848,1498896004460183552,0.30000000000000004
41849,1498896010415796224,0.22
41878,1498896055944970240,0.18
41880,1498896057291649024,0.13
41888,1498896082461466624,0.17
41914,1498896132298375168,0.02
41919,1498896143454932992,0.47000000000000003
41921,1498896147724734464,0.81
41926,1498896151059128320,0.14
41929,1498896156734017536,0.21
41931,1498896160836456448,0.11
41991,1498896271741886464,0.9
41994,1498896276997480448,0.1
42003,1498896282324291584,0.32
42051,1498896382303870976,0.51
42065,1498896401555591168,0.18
42068,1498896402373648384,0.2
42073,1498896408740384768,0.32
42096,1498896443272306688,0.5700000000000001
42105,1498896456199008256,0.74
42112,1498896467871682560,0.21
42117,1498896475174182912,0.67
42119,1498896479393435648,0.47000000000000003
42134,1498896500130299904,0.73
42153,1498896533991084032,0.44
42222,1498896665520271360,0.03
42233,1498896681731035136,0.14
42244,1498896703612612608,0.01
42266,1498896734138687488,0.47000000000000003
42267,1498896734545915904,0.09
42277,1498896749112352768,0.47000000000000003
42279,1498896752665006080,0.18
42307,1498896795782774784,0.14
42321,1498896820352602112,0.15
42336,1498896838858280960,0.27
42356,1498896875143024640,0.05
42395,1498896934144462848,0.17
42402,1498896942319140864,0.72
42437,1498897002910076928,0.04
42441,1498897008643305472,0.30000000000000004
42446,1498897014326984704,0.36
42460,1498897039114924032,0.13
42462,1498897039467315200,0.02
42463,1498897040297762816,0.24
42479,1498897058048077824,0.47000000000000003
42487,1498897076842868736,0.89
42498,1498897108094504960,0.06
42501,1498897112557584384,0.16
42515,1498897135768465408,0.1
42517,1498897142429413376,0.11
42519,1498897144811778048,0.05
42524,1498897164671815680,0.44
42559,1498897217003798528,0.56
42565,1498897232359485440,0.88
42589,1498897291159412736,0.88
42591,1498897295030374400,0.37
42605,1498897322671210496,0.58
42638,1498897393697574912,0.36
42642,1498897401272504320,0.19
42643,1498897401368973312,0.22
42655,1498897417533632512,0.14
42691,1498897478070173696,0.12
42699,1498897492187906048,0.66
42727,1498897533543796736,0.23
42731,1498897535347277824,0.23
42733,1498897536161292288,0.58
42742,1498897552745242624,0.25
42744,1498897552875614208,0.17
42745,1498897559779041280,0.07
42751,1498897570038386688,0.07
42754,1498897573704208384,0.03
42758,1498897581929373696,0.03
42763,1498897590359711744,0.42
42779,1498897629601624064,0.25
42783,1498897641001783296,0.53
42794,1498897669996965888,0.23
42799,1498897676141686784,0.52
42803,1498897689203077120,0.17
42809,1498897696660520960,0.27
42837,1498897740260012032,0.08
42838,1498897742898163712,0.44
42874,1498897794869829632,0.29
42881,1498897804609343488,0.17
42890,1498897821705334784,0.06
42900,1498897832614379520,0.28
42902,1498897834871259136,1.0
