,tweet_type,bot,like_count,reply_count,retweet_count
104159,original,0.0,0,0,1
104165,original,1.0,1,0,0
104175,original,1.0,0,0,0
104184,original,0.0,0,1,0
104187,original,0.0,7,0,4
104191,original,1.0,0,0,0
104192,original,0.0,1,0,0
104208,original,0.0,3,0,1
104221,original,1.0,0,0,0
104239,original,1.0,1,0,0
104245,original,0.0,1,0,0
104250,original,0.0,0,0,0
104254,original,0.0,0,0,0
104261,original,0.0,2,1,2
104270,original,0.0,3,0,2
104288,original,0.0,0,0,0
104289,original,0.0,0,0,0
104292,original,0.0,4,0,3
104294,original,0.0,0,0,1
104304,original,0.0,8,0,1
104306,original,0.0,2,0,0
104329,original,0.0,5,1,1
104332,original,0.0,3,1,1
104347,original,0.0,1,0,0
104351,original,0.0,3,0,0
104367,original,0.0,0,0,0
104392,original,0.0,1,0,0
104403,original,0.0,0,0,0
104453,original,0.0,1,1,0
104462,original,0.0,1,1,0
104465,original,0.0,1,0,1
104481,original,0.0,7,0,2
104492,original,0.0,0,0,0
104493,original,0.0,0,0,0
104494,original,0.0,0,0,0
104510,original,0.0,0,0,0
104513,original,0.0,0,1,0
104531,original,0.0,1,0,0
104572,original,1.0,1,0,0
104579,original,0.0,2,0,2
104597,original,1.0,1,1,0
104611,original,0.0,1,0,0
104615,original,0.0,1,0,0
104626,original,0.0,0,0,0
104651,original,0.0,0,0,0
104658,original,0.0,0,0,0
104673,original,0.0,6,0,1
104674,original,0.0,0,0,0
104680,original,1.0,6,2,3
104682,original,0.0,1,0,0
104684,original,0.0,0,1,0
104693,original,0.0,1,0,0
104697,original,0.0,2,0,0
104720,original,1.0,1025,28,589
104726,original,0.0,2,0,0
104727,original,0.0,65,10,29
104755,original,1.0,0,0,0
104759,original,1.0,2,0,0
104761,original,0.0,0,0,0
104764,original,1.0,3,0,1
104771,original,0.0,0,0,0
104785,original,0.0,1,0,0
104819,original,0.0,2,0,1
104820,original,0.0,1,1,0
104867,original,0.0,0,0,0
104868,original,0.0,5,1,1
104876,original,0.0,5,0,1
104885,original,0.0,1,0,0
104898,original,0.0,19,0,2
104911,original,0.0,0,0,0
104912,original,0.0,15,2,1
104923,original,1.0,0,0,0
104939,original,0.0,1,0,0
104962,original,0.0,8,0,3
104984,original,0.0,1,0,0
104997,original,0.0,0,0,0
105021,original,0.0,6,1,2
105027,original,0.0,0,1,0
105035,original,0.0,1,0,0
105044,original,0.0,0,0,0
105055,original,0.0,0,0,0
105074,original,0.0,4848,1,955
105078,original,0.0,9,1,1
105087,original,0.0,2,0,2
105089,original,0.0,2,0,1
105115,original,0.0,3,0,1
105119,original,0.0,0,0,0
105120,original,0.0,2,1,0
105121,original,0.0,0,0,1
105129,original,0.0,0,0,0
105149,original,0.0,2,0,1
105239,original,0.0,0,0,0
105294,original,1.0,0,0,0
105302,original,0.0,0,1,0
105314,original,0.0,0,0,0
105315,original,0.0,12,3,5
105344,original,0.0,0,0,0
105372,original,0.0,1,0,0
105374,original,0.0,0,0,0
105419,original,0.0,0,0,1
105428,original,1.0,0,0,0
105431,original,0.0,2,0,0
105443,original,0.0,1,0,0
105445,original,0.0,0,0,0
105448,original,0.0,1,0,1
105482,original,0.0,2,0,1
105491,original,0.0,1,0,0
105522,original,0.0,10,0,4
105523,original,0.0,2,0,0
105531,original,0.0,0,0,0
105532,original,1.0,2,0,1
105546,original,1.0,1,0,1
105548,original,0.0,0,1,0
105556,original,1.0,1,0,1
105557,original,1.0,3,0,2
105558,original,1.0,0,0,0
105567,original,0.0,10,0,3
105580,original,0.0,0,0,0
105611,original,0.0,1,0,0
105635,original,1.0,0,0,0
105653,original,0.0,18,0,11
105665,original,1.0,0,0,0
105670,original,0.0,0,0,0
105712,original,0.0,2,0,0
105713,original,1.0,0,0,0
105747,original,0.0,3,0,0
105748,original,1.0,9,1,1
105761,original,0.0,1,0,0
105765,original,0.0,0,2,0
105777,original,1.0,2,0,2
105812,original,0.0,2,1,5
105815,original,1.0,0,0,0
105824,original,0.0,2,0,0
105833,original,0.0,4,0,2
105846,original,0.0,6,0,1
105870,original,0.0,0,0,0
105881,original,1.0,0,0,0
105895,original,0.0,0,0,0
105901,original,1.0,1,0,0
105921,original,1.0,2,2,2
105929,original,0.0,4,0,1
105930,original,0.0,0,0,0
105938,original,0.0,48,0,32
105955,original,1.0,1,0,0
105984,original,0.0,0,0,0
105985,original,1.0,4,0,1
105986,original,1.0,0,0,1
105996,original,0.0,1,0,1
105997,original,0.0,2,0,0
105998,original,1.0,3,0,2
106015,original,0.0,3,1,0
106023,original,1.0,1,0,0
106025,original,0.0,1,0,0
106047,original,0.0,0,0,0
106051,original,0.0,1,0,0
106075,original,0.0,4,0,0
106089,original,0.0,1,0,0
106104,original,0.0,1,0,0
106117,original,0.0,1,0,0
106130,original,0.0,0,0,0
106140,original,0.0,19,1,2
106171,original,0.0,1,0,0
106182,original,0.0,0,0,0
106192,original,0.0,73,9,35
106194,original,0.0,2,0,1
106209,original,0.0,0,0,0
106224,original,0.0,0,0,0
106263,original,0.0,4,1,2
106272,original,0.0,4,0,0
106283,original,0.0,3,0,0
106302,original,0.0,2,1,0
106304,original,0.0,0,0,0
106317,original,0.0,0,0,0
106327,original,0.0,1,0,1
106334,original,1.0,0,1,0
106337,original,0.0,0,0,0
106350,original,0.0,0,0,1
106396,original,0.0,1,0,0
106397,original,0.0,1,0,0
106414,original,0.0,2,0,0
106425,original,0.0,7,0,1
106439,original,0.0,4,0,1
106441,original,0.0,19,2,1
106471,original,0.0,0,0,0
106495,original,0.0,2,0,2
106499,original,1.0,0,0,1
106505,original,0.0,1,0,0
106520,original,1.0,0,0,0
106531,original,1.0,0,0,0
106532,original,0.0,0,1,0
106533,original,1.0,0,0,1
106552,original,0.0,27,1,8
106555,original,0.0,55,9,94
106556,original,0.0,0,0,0
106561,original,0.0,2,0,0
106570,original,0.0,0,0,0
106585,original,0.0,0,0,0
106587,original,0.0,2,0,0
106592,original,0.0,0,1,0
106605,original,0.0,1,0,0
106614,original,0.0,9,0,1
106669,original,0.0,1,0,1
106682,original,0.0,0,0,0
106697,original,0.0,0,0,0
106704,original,0.0,0,0,0
106715,original,0.0,1,0,1
106724,original,0.0,1,0,0
106729,original,1.0,1,0,0
106731,original,1.0,3,0,1
106737,original,0.0,1,0,0
106749,original,0.0,0,0,0
106750,original,0.0,6,1,4
106753,original,0.0,0,0,0
106759,original,1.0,3,0,0
106761,original,0.0,4,0,2
106768,original,1.0,0,0,0
106780,original,0.0,1,0,0
106781,original,1.0,3,0,0
106794,original,0.0,2,0,2
106798,original,0.0,0,0,0
106804,original,1.0,2,0,0
106820,original,0.0,1,0,0
106838,original,0.0,0,0,0
106854,original,0.0,1,0,0
106859,original,0.0,0,0,0
106864,original,0.0,1,0,1
106877,original,1.0,3,0,0
106911,original,0.0,0,0,0
106916,original,0.0,5,1,1
106922,original,0.0,13,2,3
106936,original,0.0,0,0,0
106942,original,0.0,1,0,1
106952,original,0.0,1,0,0
106977,original,0.0,1,0,0
106985,original,1.0,1,0,0
107007,original,0.0,3,0,1
107033,original,0.0,1,0,1
107045,original,0.0,0,0,0
107052,original,1.0,5,0,3
107056,original,1.0,1,0,0
107090,original,0.0,1,0,0
107095,original,1.0,2,0,1
107112,original,0.0,2,0,1
107116,original,0.0,0,0,0
107128,original,1.0,1,0,1
107145,original,0.0,3,0,1
107146,original,0.0,1,0,1
107174,original,1.0,1,0,1
107176,original,0.0,7,0,1
107188,original,0.0,61,4,24
107191,original,0.0,1,0,1
107195,original,0.0,0,0,0
107199,original,0.0,1,0,0
107202,original,0.0,223,2,40
107207,original,0.0,2,1,1
107222,original,1.0,0,0,0
107229,original,1.0,1,0,1
107243,original,0.0,3,0,0
107247,original,0.0,0,0,0
107252,original,0.0,1,0,1
107260,original,0.0,2,0,1
107288,original,0.0,0,0,0
107301,original,0.0,1,0,0
107313,original,1.0,1,0,0
107323,original,0.0,0,0,0
107350,original,0.0,158,31,68
107361,original,1.0,1,0,0
107372,original,0.0,0,0,0
107420,original,0.0,1,0,0
107430,original,0.0,1,0,0
107433,original,0.0,4,0,0
107493,original,0.0,0,0,0
107503,original,0.0,0,0,0
107510,original,0.0,10,0,2
107530,original,0.0,1,0,0
107540,original,0.0,0,0,0
107613,original,0.0,2,0,1
107615,original,0.0,4,0,1
107616,original,0.0,0,1,2
107638,original,0.0,2,0,0
107642,original,0.0,10,2,4
107651,original,0.0,3,1,0
107652,original,0.0,2,0,0
107660,original,0.0,1,0,0
107673,original,1.0,2,1,0
107680,original,0.0,4,1,0
107684,original,0.0,15,2,11
107699,original,0.0,17,0,31
107701,original,0.0,4,0,1
107704,original,0.0,3,0,2
107712,original,0.0,4,0,0
107725,original,1.0,3,0,1
107734,original,0.0,2,0,2
107755,original,1.0,6,0,1
107774,original,1.0,0,0,0
107780,original,0.0,4,0,1
107791,original,0.0,0,0,0
107806,original,1.0,0,0,0
107807,original,0.0,1,0,0
107821,original,1.0,0,0,0
107840,original,0.0,1,0,1
107863,original,1.0,3,1,0
107901,original,0.0,1,0,1
107940,original,1.0,0,0,0
107944,original,0.0,3,0,1
107959,original,0.0,2,0,2
107973,original,0.0,1,0,1
107974,original,1.0,3,4,0
107984,original,0.0,2,0,1
107994,original,0.0,2,0,1
108020,original,1.0,1,0,1
108025,original,0.0,1,0,1
108038,original,0.0,1,0,1
108041,original,0.0,5,0,1
108054,original,1.0,1,0,0
108063,original,1.0,3,0,1
108081,original,0.0,1,0,1
108083,original,0.0,12,0,5
108096,original,0.0,0,0,0
108110,original,1.0,2,0,1
108114,original,0.0,4,0,1
108123,original,1.0,0,0,0
108134,original,0.0,6,1,0
108138,original,0.0,2,0,0
108150,original,1.0,3,0,1
108151,original,0.0,2,1,0
108152,original,0.0,150,16,53
108170,original,0.0,2,0,0
108177,original,1.0,4,0,2
108181,original,0.0,1,0,2
108200,original,0.0,6,2,3
108219,original,0.0,6,0,1
108222,original,0.0,4,0,1
108234,original,0.0,290,4,62
108240,original,0.0,30,1,13
108244,original,0.0,1,0,1
108261,original,0.0,1,1,0
108297,original,0.0,3,0,0
108304,original,0.0,1,0,0
108314,original,0.0,0,0,0
108320,original,0.0,2,0,0
108334,original,1.0,1,0,0
108342,original,1.0,5,2,3
108346,original,0.0,0,0,0
108352,original,0.0,1645,132,643
108356,original,0.0,2,0,0
108373,original,0.0,5,1,1
108378,original,0.0,2,0,0
108381,original,1.0,2,0,1
108425,original,0.0,3,0,1
108428,original,0.0,6,1,0
108437,original,0.0,0,0,0
108482,original,0.0,25,2,13
108484,original,0.0,4,1,0
108486,original,0.0,2,1,1
108490,original,0.0,0,0,1
108501,original,0.0,1,0,1
108518,original,0.0,2,1,1
108557,original,0.0,0,0,0
108571,original,0.0,2,1,2
108597,original,0.0,2,0,1
108609,original,0.0,9,1,3
108612,original,0.0,1,0,1
108628,original,0.0,173,3,41
108630,original,0.0,41,7,10
108639,original,0.0,1,0,1
108644,original,0.0,14,1,3
108656,original,0.0,1,0,2
108681,original,0.0,0,0,0
108683,original,1.0,1,0,0
108689,original,0.0,0,0,0
108736,original,0.0,2,0,0
108767,original,0.0,1,0,0
108775,original,0.0,1,1,0
108789,original,0.0,0,0,1
108793,original,0.0,1,0,1
108800,original,1.0,0,0,1
108803,original,0.0,1,0,0
108809,original,0.0,1,0,0
108824,original,0.0,0,0,1
108827,original,0.0,1,0,2
108830,original,0.0,1,0,1
108843,original,1.0,0,0,0
108851,original,0.0,3,1,2
108852,original,0.0,1,2,0
108857,original,0.0,9,0,5
108873,original,0.0,4,0,2
108879,original,0.0,2,0,2
108887,original,1.0,0,0,1
108889,original,0.0,0,0,1
108906,original,0.0,4,0,1
108921,original,0.0,2,1,1
108927,original,0.0,0,0,1
108929,original,1.0,1,0,0
108943,original,0.0,1,0,0
108961,original,0.0,1,0,0
108979,original,1.0,80,11,24
108980,original,0.0,0,0,0
108986,original,0.0,2,0,1
108987,original,0.0,2,0,1
108993,original,0.0,8,0,2
109000,original,0.0,2,0,0
109004,original,0.0,0,1,0
109008,original,0.0,0,0,0
109037,original,0.0,1,0,0
109041,original,0.0,0,0,0
109083,original,1.0,0,0,0
109096,original,0.0,9,2,6
109107,original,0.0,1,0,0
109111,original,0.0,0,0,0
109122,original,0.0,0,0,0
109123,original,0.0,1,0,0
109138,original,0.0,0,0,0
109143,original,1.0,1,1,0
109163,original,0.0,0,0,0
109178,original,0.0,3,1,0
109180,original,0.0,2,0,1
109187,original,0.0,0,0,0
109189,original,0.0,1,0,0
109195,original,0.0,0,0,0
109198,original,0.0,1,0,0
109221,original,0.0,9,0,2
109235,original,0.0,0,0,0
109248,original,1.0,1,0,0
109256,original,0.0,0,0,0
109340,original,0.0,0,0,0
109348,original,0.0,1,0,0
109359,original,0.0,1,0,0
109365,original,0.0,4,0,1
109386,original,1.0,0,0,0
109397,original,0.0,3,1,1
109400,original,0.0,0,1,0
109404,original,0.0,0,0,0
109409,original,1.0,6,1,3
109412,original,0.0,2,0,0
109422,original,0.0,0,0,0
109427,original,1.0,0,0,0
109451,original,0.0,1,0,0
109493,original,0.0,0,0,0
109495,original,1.0,0,0,0
109513,original,0.0,0,0,0
109520,original,0.0,0,0,0
109532,original,1.0,1,1,0
109554,original,0.0,9,0,4
109559,original,1.0,1,0,0
109574,original,0.0,3,0,0
109596,original,1.0,2,0,0
109598,original,0.0,1,0,0
109637,original,1.0,2,0,0
109667,original,0.0,1,0,0
109669,original,0.0,4,0,0
109676,original,0.0,2,0,1
109702,original,0.0,3,0,3
109731,original,0.0,1,0,0
109732,original,0.0,1,0,0
109735,original,0.0,0,0,0
109737,original,1.0,1,0,0
109743,original,1.0,3,0,0
109757,original,1.0,0,0,0
109758,original,1.0,1,0,0
109761,original,0.0,1,0,0
109774,original,0.0,0,0,0
109802,original,1.0,0,0,0
109805,original,0.0,3,0,0
109807,original,0.0,0,0,0
109829,original,0.0,0,1,0
109832,original,0.0,6,0,4
109834,original,0.0,0,0,0
109847,original,0.0,0,0,0
109853,original,1.0,0,0,0
109859,original,0.0,1,0,0
109877,original,1.0,0,0,0
109881,original,0.0,1,0,0
109895,original,0.0,3,0,4
109906,original,0.0,2,0,0
109909,original,0.0,3,0,0
109915,original,0.0,0,0,0
109921,original,0.0,1,0,1
109925,original,0.0,2,0,0
109937,original,0.0,0,0,0
109948,original,0.0,2,1,1
109952,original,1.0,1,0,0
109960,original,1.0,1,0,0
109969,original,1.0,2,0,1
110017,original,1.0,0,0,0
110021,original,0.0,13,1,10
110026,original,1.0,0,0,0
110032,original,1.0,1,0,0
110042,original,0.0,0,1,0
110075,original,0.0,2,0,0
110085,original,0.0,2,0,0
110098,original,0.0,2,0,0
110132,original,0.0,1,5,1
110146,original,0.0,3,1,0
110155,original,0.0,3,0,0
110174,original,0.0,3,1,1
110179,original,0.0,0,0,0
110188,original,0.0,1,0,1
110217,original,0.0,4,0,5
110219,original,0.0,5,0,1
110223,original,0.0,1,0,0
110231,original,0.0,23,1,17
110232,original,0.0,3,0,1
110236,original,0.0,0,0,0
110245,original,0.0,0,0,0
110246,original,0.0,2,0,1
110250,original,0.0,5,0,1
110272,original,0.0,4,0,1
110275,original,0.0,0,0,0
110291,original,1.0,1,0,2
110313,original,0.0,1,1,0
110334,original,0.0,3,0,1
110342,original,1.0,7,0,1
110343,original,0.0,1,0,1
110351,original,0.0,1,0,0
110357,original,1.0,0,0,0
110359,original,0.0,1,0,0
110380,original,0.0,1,1,0
110382,original,0.0,30,1,15
110390,original,0.0,1,0,0
110393,original,0.0,0,0,0
110395,original,0.0,0,0,0
110434,original,0.0,4,2,0
110435,original,0.0,0,0,0
110440,original,1.0,9,0,2
110451,original,0.0,4,6,1
110463,original,0.0,4,1,1
110490,original,0.0,0,1,0
110498,original,0.0,0,0,0
110500,original,0.0,5,0,1
110512,original,0.0,4,0,3
110534,original,0.0,0,0,0
110544,original,1.0,1,0,2
110545,original,1.0,2,0,0
110598,original,0.0,4,1,7
110615,original,0.0,2,0,1
110627,original,1.0,0,0,0
110643,original,0.0,1,1,1
110644,original,0.0,0,0,0
110665,original,0.0,3,0,0
110670,original,0.0,1,0,0
110675,original,0.0,0,0,0
110682,original,0.0,0,0,0
110691,original,0.0,0,0,0
110694,original,0.0,6,0,3
110696,original,0.0,729,66,351
110703,original,0.0,0,0,0
110705,original,0.0,1,0,0
110706,original,0.0,2,0,1
110719,original,0.0,8,0,2
110724,original,0.0,3,1,0
110740,original,0.0,1,0,1
110768,original,0.0,1,0,0
110772,original,1.0,3,0,1
110802,original,0.0,1,0,1
110810,original,1.0,1,0,0
110812,original,1.0,5,0,1
110845,original,1.0,1,0,0
110849,original,0.0,4,0,4
110865,original,1.0,1,0,0
110884,original,0.0,2,0,0
110898,original,0.0,5,0,1
110925,original,1.0,1,0,0
110949,original,0.0,7,1,2
110951,original,0.0,0,0,0
110956,original,0.0,6,2,6
110966,original,1.0,1,0,0
110993,original,0.0,1,0,0
110997,original,0.0,1,0,0
111009,original,0.0,2,0,1
111020,original,0.0,4,0,0
111036,original,0.0,1,0,0
111039,original,0.0,2,0,1
111054,original,1.0,0,0,0
111076,original,0.0,0,0,0
111080,original,0.0,2,0,2
111092,original,0.0,0,0,0
111104,original,0.0,0,0,0
111118,original,0.0,1,0,0
111141,original,0.0,0,0,0
111146,original,1.0,1,0,0
111168,original,0.0,3,0,1
111197,original,0.0,1,0,0
111210,original,1.0,0,0,0
111220,original,0.0,13,1,7
111304,original,0.0,9,1,3
111329,original,0.0,5,0,1
111333,original,0.0,0,0,0
111341,original,0.0,24,0,4
111343,original,0.0,0,0,0
111344,original,0.0,61,3,24
111348,original,0.0,3,3,0
111360,original,0.0,3,1,1
111365,original,0.0,14,1,6
111376,original,0.0,2,0,0
111383,original,0.0,0,0,0
111399,original,0.0,2,0,1
111455,original,1.0,13,1,9
111488,original,1.0,0,0,0
111501,original,0.0,4504,234,1352
111514,original,1.0,1,0,0
111555,original,1.0,1,0,0
111560,original,0.0,53,11,10
111590,original,0.0,1,0,0
111599,original,0.0,2,0,1
111609,original,0.0,5,1,3
111616,original,0.0,0,0,0
111634,original,1.0,0,0,0
111660,original,0.0,0,0,0
111679,original,0.0,0,0,0
111685,original,0.0,0,0,1
111693,original,0.0,2,0,1
111694,original,0.0,4,0,1
111707,original,1.0,1,0,0
111709,original,0.0,0,0,0
111711,original,0.0,2,0,2
111723,original,1.0,0,0,0
111737,original,0.0,8,0,6
111753,original,0.0,0,0,0
111757,original,1.0,85,3,28
111767,original,0.0,1,0,0
111784,original,0.0,3,0,0
111799,original,0.0,2,0,1
111808,original,1.0,7,0,2
111812,original,0.0,4,4,0
111821,original,0.0,0,0,0
111822,original,0.0,79,6,29
111824,original,0.0,0,0,0
111829,original,0.0,2,0,0
111845,original,0.0,1,0,0
111846,original,1.0,3,0,1
111861,original,0.0,0,0,0
111863,original,0.0,2,0,4
111865,original,0.0,4,0,3
111889,original,0.0,1,0,0
111913,original,0.0,3,0,2
111914,original,0.0,0,0,0
111923,original,0.0,0,0,0
111927,original,1.0,1,0,0
111928,original,0.0,3,0,2
111931,original,0.0,1900,147,488
111933,original,0.0,1,0,0
111934,original,1.0,11,0,6
111938,original,0.0,5,0,4
111946,original,0.0,0,0,0
111954,original,0.0,4,0,3
111958,original,0.0,4,1,3
111978,original,0.0,1,0,0
111985,original,0.0,0,0,0
111987,original,0.0,1,0,0
111990,original,0.0,8,2,8
111995,original,0.0,0,0,0
112003,original,1.0,4,0,2
112007,original,0.0,4,0,5
112018,original,1.0,5,0,1
112027,original,0.0,1,1,0
112033,original,0.0,2,0,2
112040,original,0.0,0,0,0
112044,original,0.0,4,0,0
112047,original,0.0,0,0,0
112063,original,0.0,7,1,4
112069,original,0.0,3,0,0
112070,original,0.0,3,0,2
112075,original,0.0,2,0,0
112077,original,0.0,2,0,1
112093,original,0.0,0,0,0
112095,original,0.0,4,0,0
112102,original,0.0,1,0,0
112105,original,0.0,8,1,3
112116,original,0.0,1,0,0
112159,original,0.0,8,3,5
112165,original,1.0,1,0,0
112171,original,0.0,1,0,0
112199,original,0.0,2,0,2
112211,original,0.0,0,0,0
112212,original,0.0,6,0,3
112216,original,0.0,0,0,0
112220,original,0.0,0,0,1
112228,original,1.0,2,1,0
112240,original,0.0,0,0,0
112243,original,0.0,3,1,2
112245,original,0.0,0,0,0
112249,original,0.0,2,0,2
112274,original,0.0,2,0,1
112275,original,1.0,1,0,0
112295,original,0.0,1,0,0
112301,original,0.0,0,0,0
112303,original,1.0,0,0,0
112308,original,0.0,5,0,1
112342,original,0.0,0,0,0
112343,original,0.0,2,0,0
112348,original,0.0,0,0,0
112360,original,0.0,1,0,1
112363,original,0.0,0,0,0
112394,original,0.0,1,0,1
112427,original,0.0,10,1,6
112429,original,0.0,1,0,0
112431,original,0.0,0,0,0
112433,original,1.0,2,1,0
112442,original,1.0,0,0,0
112464,original,1.0,0,1,0
112489,original,0.0,0,0,1
112518,original,1.0,1,0,0
112527,original,0.0,0,0,0
112531,original,1.0,0,0,0
112532,original,0.0,11,0,2
112542,original,0.0,0,0,0
112547,original,0.0,0,0,0
112549,original,0.0,0,0,0
112553,original,0.0,2,2,1
112562,original,0.0,0,0,0
112569,original,0.0,0,0,0
112574,original,0.0,2,0,2
112609,original,0.0,3,1,2
112617,original,0.0,0,0,0
112620,original,1.0,0,0,0
112625,original,0.0,7,1,1
112626,original,0.0,0,0,0
112635,original,1.0,0,0,0
112649,original,1.0,0,0,0
112650,original,0.0,14,3,7
112661,original,0.0,5,0,0
112675,original,0.0,6,0,2
112679,original,0.0,1,0,0
112683,original,0.0,19,2,4
112707,original,1.0,11,3,3
112720,original,0.0,1,0,0
112733,original,0.0,2,1,0
112735,original,1.0,337,16,149
112741,original,0.0,4,1,2
112749,original,0.0,2,0,2
112767,original,1.0,1,0,1
112768,original,0.0,0,0,0
112774,original,0.0,2,0,1
112781,original,0.0,1,0,0
112788,original,0.0,0,0,0
112791,original,0.0,1,2,0
112792,original,1.0,0,0,1
112793,original,0.0,2,1,2
112795,original,0.0,4,0,1
112807,original,0.0,0,0,0
112832,original,0.0,1,0,0
112837,original,1.0,0,0,0
112838,original,0.0,0,0,0
112840,original,0.0,5,0,2
112856,original,1.0,0,0,0
112913,original,1.0,0,1,0
112930,original,0.0,3,0,1
112931,original,0.0,1,3,2
112959,original,0.0,1,1,0
112966,original,0.0,0,0,1
112982,original,1.0,0,0,0
113023,original,0.0,0,0,0
113031,original,0.0,1,1,2
113038,original,0.0,0,1,1
113039,original,0.0,1,0,0
113070,original,0.0,7,1,2
113102,original,0.0,0,0,0
113111,original,0.0,0,0,0
113122,original,1.0,1,0,0
113127,original,1.0,1,0,0
113136,original,0.0,1,0,2
113156,original,0.0,0,0,0
113183,original,1.0,0,0,0
113185,original,0.0,0,0,0
113187,original,0.0,0,0,0
113190,original,0.0,0,0,0
113195,original,1.0,0,0,0
113198,original,0.0,1,0,0
113204,original,1.0,7,1,2
113233,original,1.0,1,0,1
113235,original,0.0,0,0,0
113246,original,1.0,0,1,0
113276,original,0.0,3,0,2
113297,original,1.0,0,0,0
113330,original,1.0,0,0,1
113332,original,0.0,0,0,0
113344,original,0.0,2,0,0
113354,original,0.0,0,0,0
113364,original,0.0,7,0,2
113371,original,1.0,5,0,1
113373,original,0.0,1,0,0
113388,original,0.0,279,24,115
113391,original,0.0,6,0,2
113398,original,0.0,1,0,0
113406,original,0.0,0,0,0
113410,original,0.0,1,0,1
113411,original,0.0,2,0,0
113418,original,0.0,3608,179,1479
113425,original,1.0,47,16,15
113430,original,1.0,6,1,1
113433,original,0.0,0,0,0
113434,original,0.0,0,0,0
113454,original,0.0,1,0,1
113472,original,0.0,1,0,1
113479,original,0.0,5,0,2
113480,original,0.0,2,0,0
113485,original,0.0,2,0,1
113497,original,0.0,2,1,2
113516,original,0.0,0,0,0
113520,original,1.0,15,12,4
113536,original,0.0,1,0,0
113537,original,0.0,1,0,0
113543,original,0.0,5,0,3
113551,original,1.0,0,0,0
113559,original,0.0,1,0,0
113577,original,0.0,1,0,0
113599,original,1.0,0,0,0
113620,original,0.0,18,1,8
113631,original,1.0,0,0,0
113632,original,1.0,23,2,5
113637,original,0.0,3,0,1
113640,original,0.0,0,0,1
