,bot,followers_count
25582,0.0,2717
25583,0.0,118
25584,1.0,81
25585,1.0,393
25586,1.0,2259
25587,0.0,2615
25588,0.0,748
25589,0.0,93
25590,1.0,4
25591,0.0,87
25592,0.0,1369
25593,0.0,184
25594,0.0,874
25595,0.0,281
25596,0.0,252
25597,1.0,3626
25598,1.0,10401
25599,0.0,42
25600,0.0,325
25601,0.0,30
25602,0.0,3397
25603,0.0,2010
25604,0.0,49
25605,0.0,599
25606,0.0,1
25607,0.0,834
25608,1.0,8
25609,0.0,661
25610,0.0,70
25611,0.0,11150
25612,0.0,2515
25613,0.0,1598
25614,0.0,1526
25615,0.0,507
25616,0.0,111
25617,0.0,67
25618,0.0,268
25619,0.0,4512
25620,1.0,646
25621,0.0,440
25622,0.0,21
25623,0.0,7
25624,0.0,397
25625,0.0,51
25626,0.0,21
25627,0.0,190
25628,0.0,14
25629,0.0,56
25630,0.0,31
25631,0.0,165
25632,0.0,389
25633,0.0,1275
25634,0.0,7914
25635,1.0,22254
25636,0.0,120
25637,0.0,82
25638,0.0,1256
25639,1.0,11444
25641,0.0,14
25642,0.0,666
25643,0.0,2962
25644,1.0,22486
25645,0.0,63
25646,0.0,283
25647,0.0,172
25648,1.0,120
25649,0.0,78
25650,0.0,151
25651,0.0,117
25652,0.0,176
25653,0.0,245
25654,0.0,126
25655,0.0,1010
25656,0.0,471
25657,0.0,198
25658,1.0,9649
25659,1.0,3056
25660,1.0,5300
25661,0.0,169
25662,1.0,2178
25663,0.0,38
25664,1.0,133
25665,0.0,78
25666,0.0,1610
25667,0.0,131
25668,0.0,19
25669,0.0,444
25670,0.0,68
25671,1.0,3472
25672,0.0,654
25673,0.0,460
25674,0.0,58
25675,0.0,1062
25676,0.0,4794
25677,0.0,2343
25678,0.0,243
25680,0.0,1209
25681,0.0,4743
25682,0.0,1569
25683,0.0,4433
25684,0.0,282
25685,0.0,8767
25686,0.0,587
25687,1.0,3015
25688,0.0,907
25689,0.0,2186
25690,1.0,482
25691,0.0,54
25692,0.0,809
25693,0.0,96
25694,0.0,410
25695,0.0,137
25696,0.0,1445
25697,0.0,30
25698,0.0,305
25699,0.0,2179
25700,0.0,1196
25701,0.0,4234
25702,0.0,498
25703,0.0,77
25704,0.0,215
25705,0.0,74
25706,0.0,493
25707,0.0,199
25708,1.0,2
25709,0.0,312
25710,0.0,1624
25711,0.0,59
25712,0.0,923
25713,0.0,36
25714,0.0,6190
25715,1.0,10333
25716,0.0,2278
25717,0.0,2737
25718,0.0,6058
25719,0.0,10209
25720,0.0,285
25721,0.0,1061
25722,0.0,672
25723,0.0,895
25724,0.0,342
25725,0.0,1594
25726,0.0,234
25727,0.0,525
25728,0.0,1075
25729,0.0,377
25730,0.0,32
25731,0.0,308
25732,1.0,8
25733,0.0,1011
25734,0.0,956
25735,1.0,1
25736,0.0,312
25737,0.0,2510
25738,0.0,1119
25739,0.0,1198
25740,0.0,761
25741,0.0,79
25742,0.0,283
25743,0.0,353
25744,0.0,1469
25745,0.0,42
25746,0.0,26178
25747,0.0,580
25748,1.0,53
25749,0.0,6
25750,0.0,1843
25751,1.0,88
25752,0.0,322
25753,1.0,56
25754,0.0,5392
25755,0.0,143
25756,1.0,26
25757,0.0,1030
25758,1.0,20702
25759,0.0,25994
25760,0.0,155
25761,0.0,2557
25762,1.0,411
25763,0.0,1408
25764,0.0,313
25765,0.0,109
25766,0.0,2229
25767,0.0,1812
25768,0.0,91
25769,0.0,15
25770,0.0,492
25771,0.0,2301
25772,0.0,2865
25773,0.0,8450
25774,0.0,728
25775,0.0,69
25776,0.0,557
25777,0.0,3524
25778,1.0,36131
25779,0.0,2915
25780,1.0,3809
25781,0.0,1987
25782,0.0,300
25783,0.0,259
25784,0.0,379
25785,0.0,3
25786,0.0,141
25787,0.0,181
25788,0.0,3441
25789,0.0,247
25790,1.0,3150
25791,0.0,152
25792,0.0,4765
25793,0.0,174
25794,0.0,331
25795,0.0,63
25796,0.0,1292
25797,1.0,23
25798,0.0,1771
25799,1.0,2586
25800,0.0,155
25801,0.0,9431
25802,1.0,879
25803,0.0,58
25804,0.0,3023
25805,1.0,2622
25806,0.0,553
25807,0.0,958
25808,0.0,1137
25809,0.0,126
25810,0.0,819
25811,0.0,116
25812,0.0,908
25813,0.0,4198
25814,1.0,103
25815,1.0,173
25816,1.0,71
25817,1.0,912
25818,0.0,3412
25819,1.0,197
25820,0.0,158
25821,0.0,210
25822,0.0,44
25823,0.0,196
25824,0.0,98
25825,0.0,55
25826,0.0,285
25827,0.0,587
25828,0.0,6463
25829,0.0,58
25830,0.0,2038
25831,0.0,1071
25832,0.0,965
25833,0.0,7
25834,0.0,620
25835,0.0,140
25836,0.0,7
25837,1.0,6769
25838,0.0,28
25839,0.0,234
25840,0.0,2291
25841,0.0,3064
25842,0.0,197
25843,0.0,900
25844,0.0,471
25845,0.0,235
25846,1.0,17368
25847,0.0,1790
25848,0.0,123
25849,0.0,288
25850,0.0,45
25851,0.0,12284
25852,0.0,36
25853,0.0,629
25854,0.0,33
25855,0.0,409
25856,1.0,199
25857,1.0,1575
25858,1.0,10
25859,0.0,786
25860,1.0,10
25861,0.0,2962
25862,0.0,129
25863,0.0,445
25864,0.0,457
25865,1.0,3493
25866,0.0,135
25867,0.0,87
25868,0.0,623
25869,0.0,1157
25870,0.0,28
25871,1.0,105
25872,0.0,246
25873,0.0,1117
25874,0.0,5540
25875,0.0,173
25876,0.0,14
25877,0.0,14
25878,0.0,2556
25879,0.0,2717
25880,0.0,949
25881,0.0,30
25882,0.0,824
25883,1.0,371
25884,1.0,33134
25885,0.0,108
25886,0.0,118
25887,1.0,18614
25888,1.0,4
25889,1.0,24
25890,0.0,195
25891,0.0,282
25892,0.0,417
25893,0.0,2335
25894,0.0,74
25895,0.0,222
25896,0.0,844
25897,1.0,12948
25898,0.0,2770
25899,0.0,1997
25900,0.0,37
25901,0.0,1568
25902,0.0,3
25903,0.0,1419
25904,0.0,1394
25905,1.0,240
25906,1.0,17395
25907,0.0,876
25908,1.0,3381
25909,0.0,444
25910,0.0,3285
25911,0.0,62
25912,1.0,1
25913,1.0,4
25914,1.0,1402
25915,0.0,69
25916,0.0,77
25917,0.0,128
25918,1.0,4
25919,0.0,204
25920,0.0,256
25921,0.0,3371
25922,0.0,818
25923,0.0,129
25924,0.0,1144
25925,0.0,2045
25926,1.0,9573
25927,0.0,119
25928,1.0,2534
25929,0.0,296
25930,0.0,19
25931,0.0,310
25932,0.0,26812
25933,0.0,5859
25934,0.0,14
25935,0.0,157
25936,0.0,144
25937,0.0,2165
25938,0.0,3688
25939,0.0,741
25940,0.0,2090
25941,0.0,322
25942,0.0,859
25943,0.0,4767
25944,0.0,100
25945,0.0,20
25946,0.0,437
25947,0.0,48107
25948,0.0,31
25949,1.0,17377
25950,0.0,737
25951,1.0,13
25952,0.0,1218
25953,1.0,1192
25954,0.0,2212
25955,0.0,88
25956,1.0,143
25957,0.0,28
25958,0.0,22
25959,0.0,1882
25960,0.0,589
25961,1.0,3547
25962,1.0,34
25963,0.0,114
25964,0.0,758
25965,0.0,1266
25966,0.0,1517
25967,0.0,3302
25968,0.0,680
25969,0.0,100
25970,0.0,904
25971,0.0,4063
25972,0.0,1354
25973,0.0,518
25974,0.0,1252
25975,1.0,5033
25976,0.0,503
25977,1.0,3372
25978,0.0,484
25979,0.0,601
25980,0.0,12
25981,0.0,239
25982,0.0,615
25983,0.0,150
25984,0.0,2217
25985,0.0,11195
25986,1.0,155
25987,0.0,43
25988,0.0,342
25989,0.0,343
25990,0.0,232
25991,0.0,843
25992,0.0,184
25993,0.0,186
25994,0.0,65
25996,0.0,2293
25997,1.0,37128
25998,0.0,13
25999,0.0,1014
26000,0.0,46
26001,0.0,37
26002,1.0,5408
26003,0.0,49
26004,0.0,667
26005,0.0,2337
26006,0.0,318
26007,0.0,648
26008,0.0,516
26009,0.0,56
26010,0.0,64
26011,0.0,949
26012,1.0,4999
26013,0.0,107
26014,1.0,342
26015,0.0,845
26016,0.0,93
26017,0.0,24
26018,0.0,1019
26019,0.0,1193
26020,0.0,62
26021,0.0,1116
26022,0.0,381
26023,1.0,831
26024,0.0,29
26025,0.0,296
26026,0.0,127
26027,0.0,150
26028,0.0,2110
26029,0.0,402
26030,0.0,58
26031,1.0,4
26032,0.0,2685
26033,0.0,135
26034,1.0,1451
26035,0.0,2758
26036,0.0,129
26037,0.0,1330
26038,1.0,2793
26039,1.0,475
26040,0.0,1077
26041,0.0,255
26042,0.0,590
26043,0.0,2684
26044,0.0,352
26045,0.0,22
26046,0.0,3389
26047,1.0,5209
26048,0.0,259
26049,0.0,105
26050,0.0,445
26051,0.0,725
26052,0.0,294
26053,0.0,235
26054,0.0,229
26055,0.0,3337
26056,0.0,33357
26057,1.0,1759
26058,0.0,385
26059,0.0,1768
26060,0.0,600
26061,1.0,376
26062,0.0,5
26063,0.0,2380
26064,1.0,3
26065,0.0,146
26066,0.0,275
26067,0.0,899
26068,0.0,952
26069,0.0,44
26070,0.0,10
26071,0.0,17
26072,0.0,816
26073,0.0,155
26074,0.0,346
26075,0.0,377
26076,0.0,1250
26077,0.0,335
26078,0.0,954
26079,1.0,1
26080,0.0,387
26081,1.0,1635
26082,0.0,112
26083,0.0,22
26084,0.0,2552
26085,0.0,454
26086,0.0,148
26087,1.0,185
26088,0.0,40
26089,0.0,132
26090,0.0,724
26091,0.0,16
26092,1.0,2544
26093,1.0,4334
26094,1.0,3868
26095,0.0,913
26096,1.0,4006
26097,0.0,4553
26098,0.0,80
26099,1.0,33
26100,0.0,1915
26101,0.0,5
26102,0.0,332
26103,0.0,5
26104,1.0,11592
26105,0.0,9
26106,0.0,239
26107,0.0,4227
26108,0.0,1124
26109,0.0,423
26110,0.0,110
26111,0.0,218
26112,0.0,42
26113,0.0,1012
26114,1.0,1886
26115,1.0,24160
26116,0.0,47
26117,0.0,66
26118,0.0,12647
26119,0.0,421
26120,0.0,45
26121,0.0,11
26122,0.0,48546
26123,0.0,48
26124,0.0,115
26125,0.0,28558
26126,1.0,10391
26127,1.0,15
26128,0.0,778
26129,0.0,1911
26130,1.0,19479
26131,0.0,68
26132,0.0,446
26133,0.0,42
26134,0.0,155
26135,1.0,66223
26136,0.0,4305
26137,1.0,18310
26138,0.0,321
26139,0.0,7920
26140,0.0,126
26141,1.0,15
26142,0.0,259
26143,0.0,302
26144,0.0,2717
26145,0.0,4635
26146,0.0,112220
26147,0.0,562
26148,0.0,3381
26149,1.0,10815
26150,0.0,85
26151,0.0,1316
26152,0.0,1164
26153,0.0,19
26154,0.0,2651
26155,0.0,398
26156,1.0,4094
26157,0.0,427
26158,0.0,3582
26160,0.0,281
26161,1.0,4518
26162,0.0,2280
26163,0.0,487
26164,0.0,130
26165,0.0,1024
26166,0.0,17
26168,0.0,57
26169,0.0,15
26170,0.0,467
26171,0.0,2210
26172,0.0,271
26173,0.0,11288
26174,1.0,10698
26175,0.0,118
26176,0.0,9
26177,0.0,274
26178,0.0,625
26179,0.0,1457
26180,0.0,26
26181,1.0,3
26182,1.0,375
26183,0.0,17
26184,1.0,55
26185,1.0,93
26186,0.0,1231
26187,0.0,23
26188,0.0,11555
26189,0.0,171
26190,0.0,280
26191,0.0,11862
26192,0.0,41
26193,0.0,4915
26194,0.0,1419
26195,1.0,62515
26196,0.0,39
26197,1.0,1744
26198,0.0,3
26199,1.0,1322
26200,0.0,1622
26201,1.0,10875
26202,0.0,1283
26203,0.0,488
26204,0.0,285
26205,0.0,185
26206,0.0,2188
26207,0.0,131
26208,1.0,2220
26209,0.0,542
26210,1.0,8198
26211,0.0,2424
26212,0.0,206
26213,0.0,1461
26214,0.0,5059
26215,0.0,170
26216,0.0,83
26217,0.0,1722
26218,0.0,1286
26219,0.0,2068
26220,0.0,1900
26221,1.0,6
26222,0.0,578
26223,0.0,119
26224,0.0,191
26225,0.0,1791
26226,0.0,208
26227,0.0,3147
26228,0.0,1373
26229,0.0,102
26230,0.0,7173
26231,0.0,3583
26232,0.0,5198
26233,0.0,690
26234,0.0,390
26235,0.0,57
26236,1.0,1936
26237,0.0,2595
26238,0.0,2805
26239,1.0,15792
26240,1.0,8291
26241,0.0,200
26242,0.0,1850
26243,0.0,356
26244,0.0,625
26245,0.0,789
26246,0.0,1164
26247,1.0,8341
26248,0.0,473
26249,0.0,71
26250,0.0,1773
26251,0.0,651
26252,0.0,93
26253,0.0,76
26254,0.0,1542
26255,0.0,3630
26256,0.0,1580
26257,1.0,967
26258,0.0,1217
26259,0.0,1098
26260,0.0,55
26261,0.0,428
26262,0.0,405
26263,0.0,207
26264,1.0,1997
26265,0.0,234
26266,0.0,197
26267,0.0,22
26268,0.0,119
26269,1.0,10040
26270,0.0,2193
26271,0.0,50
26272,0.0,153
26273,0.0,67642
26274,0.0,18
26275,0.0,108
26276,0.0,2801
26277,0.0,47
26278,0.0,14291
26279,1.0,13158
26280,1.0,32
26281,0.0,976
26282,0.0,325
26283,0.0,712
26284,0.0,192
26285,1.0,4041
26286,0.0,166
26287,1.0,89
26288,0.0,26
26289,0.0,760
26290,0.0,964
26291,0.0,986
26292,0.0,68
26293,0.0,503
26294,0.0,532
26295,0.0,15
26296,0.0,817
26297,0.0,2133
26298,0.0,336
26299,0.0,232
26300,0.0,2478
26301,0.0,749
26302,0.0,157
26303,0.0,278
26304,0.0,311
26305,1.0,116
26306,1.0,682
26307,0.0,131
26308,0.0,270
26309,0.0,30895
26310,1.0,252
26311,0.0,3377
26312,0.0,242
26313,0.0,1400
26314,0.0,2230
26315,0.0,954
26316,0.0,870
26317,0.0,76
26318,0.0,54
26319,0.0,878
26320,0.0,704
26321,0.0,161
26322,0.0,1562
26323,1.0,1717
26324,0.0,469
26325,0.0,4752
26326,1.0,3099
26327,0.0,70
26328,0.0,1281
26329,0.0,429
26330,0.0,647
26331,0.0,249
26332,0.0,13
26333,1.0,7005
26334,0.0,114
26335,0.0,2372
26336,0.0,19
26337,0.0,867
26338,1.0,145
26339,0.0,106
26340,1.0,2376
26341,0.0,627
26342,1.0,5715
26343,0.0,10
26344,0.0,1430
26345,0.0,601
26346,0.0,458
26347,0.0,91
26348,0.0,515
26349,0.0,2035
26350,0.0,396
26351,0.0,901
26352,0.0,62
26353,1.0,1975
26354,0.0,74
26355,0.0,11
26356,1.0,5775
26357,0.0,452
26358,0.0,16
26359,0.0,396
26360,0.0,84
26361,0.0,2510
26362,0.0,2930
26363,0.0,201
26364,0.0,41
26365,0.0,1296
26366,1.0,1381
26367,0.0,147
26368,1.0,9
26369,0.0,1244
26370,1.0,6975
26371,0.0,9
26372,0.0,70
26373,0.0,7
26374,0.0,775
26375,0.0,593
26376,0.0,6
26377,0.0,1372
26378,0.0,27
26379,0.0,401
26380,0.0,44
26381,1.0,35
26382,0.0,13
26383,1.0,8
26384,0.0,2160
26385,0.0,19
26386,0.0,145
26387,0.0,2909
26388,0.0,2811
26389,1.0,8629
26390,1.0,2252
26391,1.0,25867
26392,0.0,100
26393,0.0,3772
26394,0.0,57
26395,0.0,613
26396,0.0,2184
26397,0.0,256
26398,0.0,87
26400,1.0,682
26401,0.0,3232
26402,0.0,199
26403,0.0,1354
26404,0.0,5284
26405,0.0,354
26406,0.0,954
26407,1.0,110
26408,0.0,176
26409,0.0,3022
26410,0.0,4498
26411,0.0,128
26412,0.0,16725
26413,0.0,1110
26414,0.0,730
26415,0.0,280
26416,0.0,656
26417,0.0,941
26418,0.0,9
26419,0.0,424
26420,0.0,2165
26421,0.0,201
26422,0.0,298
26423,0.0,939
26424,0.0,739
26425,0.0,70
26426,0.0,83
26427,0.0,1870
26428,0.0,3048
26429,0.0,0
26430,0.0,19
26431,0.0,531
26432,0.0,1055
26433,0.0,80
26434,0.0,114
26435,0.0,1864
26436,0.0,227
26437,0.0,586
26438,0.0,463
26439,0.0,6490
26440,0.0,3404
26441,0.0,287
26442,0.0,3645
26443,1.0,11125
26444,0.0,142
26445,0.0,472475
26446,0.0,1140
26447,0.0,141
26448,0.0,44
26449,0.0,851
26450,1.0,3895
26451,0.0,4265
26452,0.0,1772
26453,0.0,5318
26454,0.0,459
26455,1.0,653
26456,0.0,769
26457,0.0,73
26458,1.0,3838
26459,0.0,417
26460,0.0,349
26461,1.0,1910
26462,0.0,96
26463,1.0,429
26464,1.0,116
26465,0.0,949
26466,1.0,0
26467,0.0,848
26468,0.0,464
26469,0.0,11
26470,1.0,10954
26471,1.0,4
26472,0.0,45
26473,1.0,65
26474,0.0,779
26475,0.0,32
26476,0.0,2379
26477,0.0,27
26478,0.0,308
26479,0.0,179
26480,0.0,266
26481,0.0,417
26482,0.0,226
26483,0.0,81
26484,0.0,1008
26485,0.0,685
26486,0.0,23
26487,1.0,36
26488,0.0,132
26489,0.0,28
26490,0.0,107
26491,0.0,144
26492,0.0,9
26493,0.0,106
26494,1.0,3650
26495,0.0,39
26496,0.0,247
26497,0.0,920
26498,0.0,866
26499,0.0,55
26500,1.0,2751
26501,0.0,3
26502,1.0,260
26503,0.0,1320
26504,0.0,42
26505,0.0,319
26506,0.0,25
26507,0.0,606
26508,0.0,276
26509,0.0,1139
26510,1.0,60
26511,0.0,185
26512,0.0,2816
26513,0.0,158
26514,0.0,2
26515,0.0,2525
26516,0.0,126
26517,0.0,138
26518,0.0,1504
26519,0.0,3699
26520,0.0,18
26521,0.0,44
26522,0.0,309
26523,0.0,594
26524,0.0,115
26525,0.0,672
26526,0.0,386
26527,0.0,182
26528,0.0,293
26529,0.0,18
26530,0.0,49
26531,1.0,116
26532,0.0,1701
26533,0.0,583
26534,0.0,307
26535,0.0,650
26536,0.0,29
26537,0.0,3685
26538,0.0,8
26539,0.0,795
26540,0.0,534
26541,0.0,455
26542,0.0,130
26543,0.0,168
26544,0.0,38
26545,0.0,366
26546,0.0,564
26547,0.0,17
26548,0.0,385
26549,0.0,88
26550,0.0,135
26551,0.0,23301
26552,0.0,2720
26553,0.0,2087
26554,0.0,1636
26555,1.0,64771
26556,0.0,554
26557,0.0,533
26558,0.0,210
26559,0.0,108
26560,0.0,1087
26561,0.0,1645
26562,0.0,174
26563,0.0,325
26564,1.0,16009
26565,0.0,364
26566,0.0,11713
26567,0.0,2
26568,0.0,733
26569,0.0,91
26570,0.0,15
26571,0.0,775
26572,0.0,493
26573,0.0,78
26574,0.0,292
26575,0.0,42
26576,0.0,12
26577,0.0,392
26578,1.0,54
26579,0.0,310
26580,0.0,67
26581,0.0,1043
26582,0.0,359
26583,0.0,313
26584,1.0,769
26585,1.0,15712
26586,0.0,313
26587,1.0,4
26588,0.0,492
26589,1.0,18704
26590,0.0,130
26591,0.0,3235
26592,1.0,6168
26593,0.0,874
26594,0.0,3834
26595,0.0,1747
26596,0.0,14
26597,0.0,870
26598,0.0,133
26599,0.0,1344
26600,0.0,261
26601,0.0,4788
26602,0.0,633
26603,0.0,600
26604,0.0,241
26605,1.0,1598
26606,0.0,2281
26607,1.0,1542
26608,0.0,934
26609,0.0,11
26610,0.0,1059
26611,0.0,498
26612,0.0,1655
26613,0.0,716
26614,0.0,337
26615,0.0,59
26616,0.0,721
26617,0.0,543
26618,0.0,2924
26619,0.0,2
26620,0.0,2521
26621,0.0,1100
26622,0.0,242
26623,0.0,5129
26624,0.0,201
26625,0.0,1
26626,0.0,2125
26627,1.0,12436
26628,0.0,325
26629,0.0,755
26630,0.0,2667
26631,0.0,1192
26632,0.0,476
26633,0.0,145
26634,0.0,8037
26635,0.0,162
26636,0.0,847
26637,0.0,125
26638,0.0,655
26639,0.0,346
26640,0.0,773
26641,0.0,370
26642,0.0,100
26643,0.0,21236
26644,1.0,3187
26645,0.0,18199
26646,1.0,7224
26647,0.0,415
26648,0.0,531
26649,0.0,97
26650,0.0,882
26651,0.0,1115
26652,0.0,1462
26653,0.0,556
26654,0.0,550
26655,0.0,377
26656,0.0,106
26657,0.0,335
26658,0.0,1080
26659,0.0,610
26660,0.0,6170
26661,1.0,2928
26662,0.0,690
26663,0.0,25
26664,0.0,1274
26665,0.0,72
26666,0.0,645
26667,0.0,252
26668,0.0,1462
26669,0.0,3883
26670,0.0,359
26671,1.0,12347
26672,0.0,1448
26673,0.0,252
26674,0.0,156
26675,0.0,13
26676,0.0,2046
26677,0.0,55
26678,1.0,683
26679,1.0,9100
26680,0.0,749
26681,1.0,17412
26682,0.0,281
26683,0.0,2117
26684,0.0,145
26685,0.0,615
26686,0.0,535
26687,0.0,1968
26688,0.0,246
26689,0.0,275
26690,0.0,886
26691,0.0,247
26692,0.0,1550
26693,0.0,3000
26694,0.0,990
26695,0.0,638
26696,0.0,687
26697,0.0,1113
26698,0.0,3772
26699,0.0,232
26700,0.0,224
26701,0.0,116
26702,0.0,344
26703,1.0,6296
26704,0.0,6
26705,0.0,298
26706,1.0,0
26707,0.0,639
26708,0.0,833
26709,0.0,1855
26710,0.0,49
26711,0.0,1648
26712,0.0,1762
26713,0.0,44
26714,0.0,173
26715,1.0,210
26716,0.0,112
26717,0.0,42
26718,0.0,2663
26719,0.0,358
26720,0.0,2958
26721,0.0,232
26722,0.0,10
26723,0.0,554
26724,0.0,428
26725,0.0,279
26726,0.0,919
26727,0.0,435
26728,1.0,1014
26729,0.0,2619
26730,1.0,4980
26731,0.0,655
26732,1.0,38
26733,0.0,457
26734,0.0,2504
26735,0.0,454
26736,1.0,1747
26737,0.0,1390
26738,0.0,35
26739,0.0,677
26740,0.0,38
26741,0.0,564
26742,0.0,369
26743,0.0,183
26744,0.0,58
26745,0.0,127
26746,0.0,4572
26747,1.0,2835
26748,0.0,579
26749,1.0,677
26750,0.0,1411
26751,0.0,825
26752,0.0,59
26753,0.0,1811
26754,0.0,389
26755,0.0,568
26756,1.0,14967
26757,1.0,2517
26758,1.0,17
26759,0.0,143
26760,0.0,985
26761,0.0,97
26762,0.0,534
26763,0.0,213
26764,0.0,332
26765,0.0,173
26766,0.0,36
26767,0.0,40
26768,0.0,377
26769,0.0,50
26770,1.0,788
26771,0.0,26
26772,0.0,1970
26773,0.0,2219
26774,0.0,158
26775,0.0,1706
26776,0.0,1
26777,0.0,710
26778,1.0,1979
26779,0.0,2909
26780,0.0,37
26781,0.0,382
26782,0.0,18
26783,0.0,139
26784,0.0,67
26785,0.0,90
26786,0.0,378
26787,0.0,198
26788,0.0,3071
26789,0.0,476
26790,0.0,4007
26791,0.0,2433
26792,0.0,385
26793,0.0,8
26794,0.0,1530
26795,0.0,1349
26796,0.0,8734
26797,0.0,197
26798,0.0,2310
26799,0.0,28
26800,0.0,1465
26801,0.0,412
26802,0.0,1636
26803,0.0,223
26804,0.0,126
26805,0.0,2833
26806,0.0,123
26807,0.0,269
26808,0.0,507
26809,0.0,90
26810,0.0,452
26811,1.0,2247
26812,0.0,1194
26813,1.0,10928
26814,0.0,21631
26815,0.0,230
26816,0.0,1253
26817,0.0,1603
26818,0.0,279
26819,0.0,16
26820,0.0,192
26821,0.0,89
26822,0.0,1351
26823,0.0,2051
26824,0.0,222
26825,0.0,589
26827,0.0,453
26828,0.0,114
26829,0.0,3364
26830,0.0,10
26831,0.0,110
26832,0.0,1091
26833,0.0,287
26834,0.0,7376
26835,1.0,277
26836,0.0,105
26837,0.0,75
26838,0.0,226
26839,0.0,10
26840,1.0,196
26842,0.0,262
26843,0.0,143
26844,0.0,67
26845,1.0,10476
26846,0.0,21
26847,1.0,15
26848,1.0,39
26849,0.0,810
26850,0.0,1838
26851,0.0,564
26852,0.0,35581
26853,0.0,79
26854,0.0,676
26855,1.0,714
26856,0.0,511
26857,0.0,242
26858,0.0,4473
26859,0.0,301
26860,1.0,94
26861,0.0,411
26862,0.0,946
26863,0.0,2986
26864,0.0,183
26865,1.0,4145
26866,0.0,261
26867,1.0,11053
26868,0.0,792
26869,0.0,419
26870,0.0,9
26871,0.0,212
26872,0.0,24
26873,0.0,262
26874,0.0,899
26875,1.0,417
26876,0.0,3134
26877,0.0,674
26878,0.0,1631
26879,0.0,1313
26880,1.0,9145
26881,0.0,388
26882,0.0,65
26883,0.0,6540
26884,0.0,79
26885,1.0,130
26886,0.0,220
26887,0.0,1788
26888,0.0,136
26889,0.0,256
26890,0.0,58
26891,0.0,113
26892,0.0,1508
26893,0.0,371
26894,0.0,293
26895,0.0,436
26896,0.0,243
26897,0.0,286
26898,0.0,3960
26899,0.0,520
26900,0.0,4239
26901,0.0,364
26902,0.0,315
26903,1.0,2
26904,0.0,366
26905,0.0,140
26906,0.0,1209
26907,0.0,3184
26908,0.0,852
26909,0.0,11
26910,0.0,56
26911,0.0,1561
26912,0.0,235
26913,1.0,2
26914,0.0,338
26915,0.0,282
26916,1.0,23554
26917,0.0,1953
26918,0.0,2036
26919,0.0,207
26920,0.0,2740
26921,0.0,94
26922,0.0,4398
26923,0.0,188
26924,0.0,139
26925,0.0,373
26926,0.0,345
26927,1.0,458
26928,0.0,7157
26929,0.0,294
26930,1.0,15
26931,0.0,1532
26932,0.0,14
26933,0.0,18008
26934,0.0,485
26935,1.0,343
26936,0.0,238
26937,1.0,3468
26938,0.0,147
26939,0.0,72
26940,1.0,16
26941,0.0,4484
26942,1.0,618
26943,0.0,36
26944,0.0,743
26945,0.0,193
26946,0.0,444
26947,0.0,483
26948,0.0,897
26949,1.0,10
26950,0.0,2306
26951,0.0,580
26952,1.0,2677
26953,1.0,792
26954,0.0,66
26955,0.0,87
26956,1.0,13181
26957,1.0,2988
26958,0.0,417
26959,0.0,2875
26960,1.0,1715
26962,1.0,87188
26963,1.0,828
26964,0.0,90
26965,0.0,726
26966,0.0,517
26967,0.0,87
26968,0.0,68
26969,0.0,1406
26970,0.0,126
26971,0.0,294
26972,0.0,617
26973,0.0,204
26974,0.0,602
26975,0.0,1276
26976,0.0,472
26977,0.0,221
26978,1.0,1628
26979,0.0,898
26980,0.0,3134
26981,0.0,520
26982,0.0,297
26983,0.0,70
26984,0.0,40
26985,0.0,449
26986,0.0,559
26987,1.0,120
26988,0.0,3689
26989,0.0,8
26990,0.0,77
26991,0.0,81
26992,0.0,681
26993,0.0,41
26994,0.0,10210
26995,0.0,4483
26996,1.0,36363
26997,0.0,261
26998,1.0,0
26999,0.0,1642
27000,0.0,677
27001,0.0,346
27002,1.0,3200
27003,0.0,36
27004,0.0,145
27005,0.0,3994
27006,0.0,9
27007,0.0,2226
27008,0.0,178
27009,0.0,600
27010,0.0,173
27011,0.0,35
27012,0.0,113
27013,0.0,102
27014,0.0,562
27015,0.0,277
27016,0.0,288
27017,1.0,1739
27018,0.0,2309
27019,1.0,2824
27020,0.0,44
27021,0.0,1349
27022,0.0,1033
27023,0.0,2532
27024,0.0,425
27025,0.0,365
27026,0.0,402
27027,0.0,415005
27028,0.0,2745
27029,1.0,13156
27030,0.0,973
27031,0.0,170
27032,0.0,1819
27033,0.0,96
27034,0.0,49
27035,1.0,439413
27036,0.0,453
27037,0.0,16640
27038,1.0,1259
27039,0.0,6701
27040,0.0,7977
27041,0.0,94
27042,1.0,7871
27043,0.0,40
27044,1.0,1500
27045,0.0,681
27046,0.0,62
27047,0.0,312
27048,0.0,3351
27049,0.0,656
27050,1.0,26
27051,0.0,1324
27052,0.0,647
27053,0.0,285
27054,0.0,25723
27055,0.0,32344
27056,0.0,3212
27057,0.0,841
27058,0.0,362
27059,0.0,250
27060,0.0,749
27061,0.0,660
27062,0.0,573
27063,1.0,147
27064,0.0,6310
27065,0.0,102
27066,0.0,1331
27067,0.0,783
27068,1.0,4295
27069,0.0,371
27070,1.0,1
27071,1.0,184
27072,0.0,283
27073,0.0,1211
27074,0.0,172
27075,1.0,11070
27076,0.0,150
27077,0.0,2
27078,1.0,6
27079,0.0,1047
27080,0.0,208
27081,0.0,1944
27082,0.0,215
27083,0.0,127
27084,0.0,272
27085,0.0,36
27086,0.0,308
27087,0.0,182
27088,0.0,482
