,norigins,nretweets,nquotes,nreplies,ntotal
1338,0,13,0,0,13
1339,0,13,0,0,13
1340,0,13,0,0,13
1341,0,13,0,0,13
1342,0,13,0,0,13
1343,4,5,3,1,13
1344,0,13,0,0,13
1345,0,13,0,0,13
1346,2,11,0,0,13
1347,4,8,0,1,13
1348,4,1,6,2,13
1349,0,13,0,0,13
1350,2,11,0,0,13
1351,1,12,0,0,13
1352,1,9,3,0,13
1353,0,2,0,11,13
1354,2,6,5,0,13
1355,1,12,0,0,13
1356,0,13,0,0,13
1357,0,13,0,0,13
1358,13,0,0,0,13
1359,0,13,0,0,13
1360,0,12,1,0,13
1361,2,9,0,2,13
1362,0,13,0,0,13
1363,5,7,1,0,13
1364,1,5,1,6,13
1365,0,0,13,0,13
1366,9,0,1,3,13
1367,0,13,0,0,13
1368,5,5,2,1,13
1369,1,12,0,0,13
1370,2,7,0,4,13
1371,3,0,4,6,13
1372,0,13,0,0,13
1373,0,12,1,0,13
1374,0,6,0,7,13
1375,2,0,0,11,13
1376,0,9,1,3,13
1377,0,13,0,0,13
1378,0,13,0,0,13
1379,0,12,0,0,12
1380,0,12,0,0,12
1381,2,2,8,0,12
1382,0,12,0,0,12
1383,2,10,0,0,12
1384,5,6,1,0,12
1385,0,12,0,0,12
1386,0,12,0,0,12
1387,1,8,0,3,12
1388,0,12,0,0,12
1389,0,10,0,2,12
1390,0,12,0,0,12
1391,2,10,0,0,12
1392,1,11,0,0,12
1393,2,1,6,3,12
1394,0,12,0,0,12
1395,2,10,0,0,12
1396,0,12,0,0,12
1397,2,10,0,0,12
1398,2,6,0,4,12
1399,0,12,0,0,12
1400,1,11,0,0,12
1401,0,12,0,0,12
1402,5,0,7,0,12
1403,0,12,0,0,12
1404,3,7,2,0,12
1405,1,8,1,2,12
1406,4,0,8,0,12
1407,0,12,0,0,12
1408,0,12,0,0,12
1409,4,4,4,0,12
1410,1,3,1,7,12
1411,4,8,0,0,12
1412,0,12,0,0,12
1413,3,0,1,8,12
1414,0,12,0,0,12
1415,3,2,3,4,12
1416,0,12,0,0,12
1417,0,10,2,0,12
1418,6,1,0,5,12
1419,1,11,0,0,12
1420,4,1,6,1,12
1421,0,12,0,0,12
1422,0,12,0,0,12
1423,0,12,0,0,12
1424,0,12,0,0,12
1425,0,12,0,0,12
1426,4,8,0,0,12
1427,0,12,0,0,12
1428,0,12,0,0,12
1429,0,11,1,0,12
1430,7,2,0,3,12
1431,3,3,6,0,12
1432,0,11,0,1,12
1433,0,12,0,0,12
1434,0,12,0,0,12
1435,3,9,0,0,12
1436,0,0,0,12,12
1437,3,8,1,0,12
1438,5,0,7,0,12
1439,0,12,0,0,12
1440,2,0,5,5,12
1441,0,12,0,0,12
1442,0,12,0,0,12
1443,0,12,0,0,12
1444,6,3,0,3,12
1445,0,12,0,0,12
1446,0,5,1,6,12
1447,0,12,0,0,12
1448,11,0,0,1,12
1449,1,9,0,2,12
1450,0,12,0,0,12
1451,0,12,0,0,12
1452,5,2,1,4,12
1453,2,10,0,0,12
1454,1,10,0,1,12
1455,0,12,0,0,12
1456,0,12,0,0,12
1457,0,12,0,0,12
1458,0,0,0,12,12
1459,1,11,0,0,12
1460,0,12,0,0,12
1461,1,7,0,4,12
1462,0,12,0,0,12
1463,0,12,0,0,12
1464,0,12,0,0,12
1465,1,10,1,0,12
1466,0,8,0,4,12
1467,6,2,1,3,12
1468,0,12,0,0,12
1469,0,5,0,7,12
1470,0,12,0,0,12
1471,0,12,0,0,12
1472,11,1,0,0,12
1473,0,12,0,0,12
1474,1,11,0,0,12
1475,0,12,0,0,12
1476,0,12,0,0,12
1477,0,12,0,0,12
1478,0,12,0,0,12
1479,11,0,1,0,12
1480,0,11,0,1,12
1481,6,6,0,0,12
1482,8,0,4,0,12
1483,0,12,0,0,12
1484,0,12,0,0,12
1485,4,2,4,2,12
1486,2,7,0,3,12
1487,0,12,0,0,12
1488,6,3,0,3,12
1489,0,12,0,0,12
1490,5,7,0,0,12
1491,1,7,0,4,12
1492,0,11,0,1,12
1493,0,4,1,7,12
1494,2,10,0,0,12
1495,0,12,0,0,12
1496,0,0,12,0,12
1497,0,12,0,0,12
1498,2,10,0,0,12
1499,7,0,3,2,12
1500,0,12,0,0,12
1501,1,11,0,0,12
1502,10,1,1,0,12
1503,0,12,0,0,12
1504,2,9,1,0,12
1505,0,12,0,0,12
1506,2,7,3,0,12
1507,0,12,0,0,12
1508,0,11,0,1,12
1509,1,11,0,0,12
1510,0,12,0,0,12
1511,0,12,0,0,12
1512,0,12,0,0,12
1513,0,11,0,1,12
1514,0,4,5,3,12
1515,2,10,0,0,12
1516,0,12,0,0,12
1517,3,4,0,5,12
1518,0,10,2,0,12
1519,0,12,0,0,12
1520,7,0,0,5,12
1521,0,12,0,0,12
1522,9,0,3,0,12
1523,12,0,0,0,12
1524,0,1,4,7,12
1525,0,12,0,0,12
1526,0,11,0,1,12
1527,11,0,0,1,12
1528,0,12,0,0,12
1529,6,0,1,5,12
1530,7,0,2,3,12
1531,0,12,0,0,12
1532,2,0,1,9,12
1533,0,12,0,0,12
1534,0,12,0,0,12
1535,2,10,0,0,12
1536,0,12,0,0,12
1537,8,0,3,1,12
1538,6,0,6,0,12
1539,1,0,9,2,12
1540,1,10,1,0,12
1541,0,12,0,0,12
1542,0,12,0,0,12
1543,0,12,0,0,12
1544,2,8,2,0,12
1545,1,0,5,6,12
1546,0,12,0,0,12
1547,0,12,0,0,12
1548,0,12,0,0,12
1549,0,12,0,0,12
1550,0,12,0,0,12
1551,1,11,0,0,12
1552,0,12,0,0,12
1553,0,12,0,0,12
1554,0,9,0,3,12
1555,0,9,0,3,12
1556,0,12,0,0,12
1557,0,12,0,0,12
1558,0,12,0,0,12
1559,4,7,1,0,12
1560,12,0,0,0,12
1561,2,4,2,4,12
1562,0,11,0,0,11
1563,11,0,0,0,11
1564,0,11,0,0,11
1565,8,1,2,0,11
1566,0,11,0,0,11
1567,0,9,0,2,11
1568,2,4,4,1,11
1569,4,4,1,2,11
1570,0,11,0,0,11
1571,2,1,0,8,11
1572,7,0,4,0,11
1573,0,11,0,0,11
1574,1,10,0,0,11
1575,5,5,0,1,11
1576,5,0,4,2,11
1577,1,9,0,1,11
1578,0,11,0,0,11
1579,0,11,0,0,11
1580,0,11,0,0,11
1581,0,10,0,1,11
1582,0,10,0,1,11
1583,8,3,0,0,11
1584,0,11,0,0,11
1585,0,4,2,5,11
1586,0,11,0,0,11
1587,1,10,0,0,11
1588,0,11,0,0,11
1589,0,11,0,0,11
1590,4,3,0,4,11
1591,2,9,0,0,11
1592,8,0,0,3,11
1593,0,11,0,0,11
1594,0,0,0,11,11
1595,0,11,0,0,11
1596,0,11,0,0,11
1597,0,11,0,0,11
1598,3,2,0,6,11
1599,0,11,0,0,11
1600,2,9,0,0,11
1601,10,0,0,1,11
1602,0,11,0,0,11
1603,0,9,2,0,11
1604,0,11,0,0,11
1605,1,7,3,0,11
1606,0,11,0,0,11
1607,0,11,0,0,11
1608,0,11,0,0,11
1609,0,11,0,0,11
1610,0,11,0,0,11
1611,8,0,2,1,11
1612,2,6,3,0,11
1613,8,0,0,3,11
1614,1,5,0,5,11
1615,0,11,0,0,11
1616,1,10,0,0,11
1617,8,2,0,1,11
1618,7,2,1,1,11
1619,0,11,0,0,11
1620,2,3,2,4,11
1621,1,10,0,0,11
1622,0,11,0,0,11
1623,0,11,0,0,11
1624,0,11,0,0,11
1625,11,0,0,0,11
1626,7,0,2,2,11
1627,1,10,0,0,11
1628,0,11,0,0,11
1629,0,11,0,0,11
1630,0,11,0,0,11
1631,0,11,0,0,11
1632,1,0,0,10,11
1633,0,10,0,1,11
1634,3,7,1,0,11
1635,9,1,0,1,11
1636,5,2,1,3,11
1637,0,9,1,1,11
1638,0,11,0,0,11
1639,8,0,2,1,11
1640,0,11,0,0,11
1641,0,11,0,0,11
1642,4,7,0,0,11
1643,2,1,2,6,11
1644,0,11,0,0,11
1645,5,2,0,4,11
1646,0,1,0,10,11
1647,0,11,0,0,11
1648,0,11,0,0,11
1649,3,0,4,4,11
1650,0,11,0,0,11
1651,0,11,0,0,11
1652,0,11,0,0,11
1653,0,11,0,0,11
1654,3,4,2,2,11
1655,0,11,0,0,11
1656,0,11,0,0,11
1657,1,10,0,0,11
1658,0,11,0,0,11
1659,5,5,1,0,11
1660,0,11,0,0,11
1661,0,11,0,0,11
1662,0,11,0,0,11
1663,0,11,0,0,11
1664,1,0,8,2,11
1665,3,1,5,2,11
1666,0,11,0,0,11
1667,0,11,0,0,11
1668,6,1,3,1,11
1669,0,11,0,0,11
1670,0,11,0,0,11
1671,0,11,0,0,11
1672,1,10,0,0,11
1673,0,11,0,0,11
1674,0,11,0,0,11
1675,10,1,0,0,11
1676,0,11,0,0,11
1677,8,0,2,1,11
1678,3,8,0,0,11
1679,0,11,0,0,11
1680,0,11,0,0,11
1681,0,11,0,0,11
1682,9,0,2,0,11
1683,0,11,0,0,11
1684,6,5,0,0,11
1685,0,11,0,0,11
1686,0,0,2,9,11
1687,0,11,0,0,11
1688,1,1,9,0,11
1689,9,0,2,0,11
1690,8,0,0,3,11
1691,0,11,0,0,11
1692,0,11,0,0,11
1693,7,4,0,0,11
1694,8,0,0,3,11
1695,0,11,0,0,11
1696,0,11,0,0,11
1697,0,11,0,0,11
1698,0,11,0,0,11
1699,4,7,0,0,11
1700,1,8,0,2,11
1701,0,11,0,0,11
1702,0,11,0,0,11
1703,0,11,0,0,11
1704,2,9,0,0,11
1705,0,4,7,0,11
1706,0,11,0,0,11
1707,0,0,0,11,11
1708,3,8,0,0,11
1709,0,11,0,0,11
1710,3,0,1,7,11
1711,11,0,0,0,11
1712,0,11,0,0,11
1713,0,10,0,1,11
1714,0,11,0,0,11
1715,0,11,0,0,11
1716,0,11,0,0,11
1717,9,0,0,2,11
1718,0,11,0,0,11
1719,0,11,0,0,11
1720,0,11,0,0,11
1721,0,11,0,0,11
1722,0,1,0,10,11
1723,0,11,0,0,11
1724,11,0,0,0,11
1725,0,11,0,0,11
1726,0,11,0,0,11
1727,0,11,0,0,11
1728,5,0,5,1,11
1729,9,2,0,0,11
1730,0,11,0,0,11
1731,0,10,0,1,11
1732,2,0,1,8,11
1733,1,0,0,10,11
1734,1,10,0,0,11
1735,0,2,0,9,11
1736,0,10,0,1,11
1737,0,11,0,0,11
1738,0,11,0,0,11
1739,1,4,0,6,11
1740,6,1,0,4,11
1741,2,0,9,0,11
1742,0,11,0,0,11
1743,0,11,0,0,11
1744,0,11,0,0,11
1745,10,0,0,1,11
1746,0,11,0,0,11
1747,0,11,0,0,11
1748,0,11,0,0,11
1749,4,7,0,0,11
1750,1,2,0,8,11
1751,1,2,1,7,11
1752,2,9,0,0,11
1753,0,11,0,0,11
1754,0,11,0,0,11
1755,0,11,0,0,11
1756,5,0,0,6,11
1757,1,10,0,0,11
1758,0,11,0,0,11
1759,0,11,0,0,11
1760,0,11,0,0,11
1761,0,11,0,0,11
1762,0,11,0,0,11
1763,0,11,0,0,11
1764,0,11,0,0,11
1765,0,10,0,0,10
1766,0,10,0,0,10
1767,0,10,0,0,10
1768,9,0,0,1,10
1769,0,10,0,0,10
1770,0,10,0,0,10
1771,0,8,0,2,10
1772,1,8,1,0,10
1773,1,9,0,0,10
1774,0,10,0,0,10
1775,2,8,0,0,10
1776,1,0,0,9,10
1777,0,10,0,0,10
1778,0,0,0,10,10
1779,0,10,0,0,10
1780,0,10,0,0,10
1781,6,4,0,0,10
1782,8,0,1,1,10
1783,0,10,0,0,10
1784,0,3,6,1,10
1785,10,0,0,0,10
1786,1,7,2,0,10
1787,0,10,0,0,10
1788,2,2,5,1,10
1789,1,9,0,0,10
1790,0,9,1,0,10
1791,0,3,2,5,10
1792,1,9,0,0,10
1793,0,10,0,0,10
1794,6,4,0,0,10
1795,5,0,3,2,10
1796,0,10,0,0,10
1797,0,9,0,1,10
1798,7,3,0,0,10
1799,0,10,0,0,10
1800,6,3,0,1,10
1801,0,10,0,0,10
1802,0,10,0,0,10
1803,1,8,0,1,10
1804,0,5,2,3,10
1805,8,1,0,1,10
1806,0,10,0,0,10
1807,0,10,0,0,10
1808,0,10,0,0,10
1809,0,10,0,0,10
1810,1,9,0,0,10
1811,0,10,0,0,10
1812,0,10,0,0,10
1813,0,10,0,0,10
1814,1,4,3,2,10
1815,6,3,0,1,10
1816,0,10,0,0,10
1817,0,10,0,0,10
1818,0,10,0,0,10
1819,1,7,2,0,10
1820,0,10,0,0,10
1821,0,10,0,0,10
1822,0,10,0,0,10
1823,2,8,0,0,10
1824,0,10,0,0,10
1825,0,10,0,0,10
1826,0,10,0,0,10
1827,2,1,6,1,10
1828,7,0,0,3,10
1829,0,10,0,0,10
1830,0,10,0,0,10
1831,5,5,0,0,10
1832,0,10,0,0,10
1833,1,9,0,0,10
1834,0,8,0,2,10
1835,0,0,0,10,10
1836,0,10,0,0,10
1837,0,3,3,4,10
1838,0,0,0,10,10
1839,0,10,0,0,10
1840,0,10,0,0,10
1841,5,3,2,0,10
1842,0,10,0,0,10
1843,0,10,0,0,10
1844,0,10,0,0,10
1845,0,10,0,0,10
1846,1,9,0,0,10
1847,2,7,0,1,10
1848,6,0,4,0,10
1849,0,10,0,0,10
1850,1,0,1,8,10
1851,0,10,0,0,10
1852,0,10,0,0,10
1853,0,9,0,1,10
1854,10,0,0,0,10
1855,9,1,0,0,10
1856,5,5,0,0,10
1857,0,10,0,0,10
1858,1,0,8,1,10
1859,0,10,0,0,10
1860,0,10,0,0,10
1861,2,1,1,6,10
1862,2,2,0,6,10
1863,3,0,0,7,10
1864,0,3,1,6,10
1865,0,10,0,0,10
1866,0,9,1,0,10
1867,0,10,0,0,10
1868,1,2,0,7,10
1869,10,0,0,0,10
1870,0,10,0,0,10
1871,0,10,0,0,10
1872,0,10,0,0,10
1873,5,2,0,3,10
1874,0,10,0,0,10
1875,8,2,0,0,10
1876,0,10,0,0,10
1877,1,9,0,0,10
1878,6,0,1,3,10
1879,3,7,0,0,10
1880,0,10,0,0,10
1881,1,9,0,0,10
1882,2,7,0,1,10
1883,0,10,0,0,10
1884,0,10,0,0,10
1885,4,6,0,0,10
1886,5,5,0,0,10
1887,1,9,0,0,10
1888,0,10,0,0,10
1889,0,10,0,0,10
1890,0,0,4,6,10
1891,6,4,0,0,10
1892,0,4,1,5,10
1893,0,7,0,3,10
1894,4,2,1,3,10
1895,0,10,0,0,10
1896,0,10,0,0,10
1897,0,10,0,0,10
1898,0,10,0,0,10
1899,2,8,0,0,10
1900,2,8,0,0,10
1901,2,0,7,1,10
1902,2,0,0,8,10
1903,6,2,2,0,10
1904,0,8,2,0,10
1905,1,9,0,0,10
1906,0,10,0,0,10
1907,5,5,0,0,10
1908,6,2,2,0,10
1909,10,0,0,0,10
1910,4,6,0,0,10
1911,0,0,0,10,10
1912,0,9,0,1,10
1913,9,1,0,0,10
1914,0,5,0,5,10
1915,0,10,0,0,10
1916,0,10,0,0,10
1917,3,4,3,0,10
1918,0,10,0,0,10
1919,0,10,0,0,10
1920,5,3,2,0,10
1921,1,0,1,8,10
1922,2,8,0,0,10
1923,1,9,0,0,10
1924,0,10,0,0,10
1925,0,10,0,0,10
1926,0,10,0,0,10
1927,4,4,2,0,10
1928,0,10,0,0,10
1929,0,10,0,0,10
1930,0,10,0,0,10
1931,0,10,0,0,10
1932,3,6,1,0,10
1933,0,9,0,1,10
1934,0,10,0,0,10
1935,0,10,0,0,10
1936,0,10,0,0,10
1937,0,10,0,0,10
1938,4,4,2,0,10
1939,1,8,0,1,10
1940,0,10,0,0,10
1941,0,5,3,2,10
1942,7,3,0,0,10
1943,1,9,0,0,10
1944,1,7,2,0,10
1945,0,10,0,0,10
1946,0,10,0,0,10
1947,6,1,1,2,10
1948,0,0,0,10,10
1949,0,10,0,0,10
1950,0,10,0,0,10
1951,1,7,0,2,10
1952,2,8,0,0,10
1953,1,8,0,1,10
1954,0,10,0,0,10
1955,7,0,1,2,10
1956,4,1,5,0,10
1957,4,4,1,1,10
1958,2,0,0,8,10
1959,0,10,0,0,10
1960,0,10,0,0,10
1961,0,10,0,0,10
1962,3,0,5,2,10
1963,0,10,0,0,10
1964,0,10,0,0,10
1965,4,2,4,0,10
1966,0,10,0,0,10
1967,0,10,0,0,10
1968,1,9,0,0,10
1969,0,0,0,10,10
1970,2,8,0,0,10
1971,1,9,0,0,10
1972,0,10,0,0,10
1973,0,10,0,0,10
1974,1,7,2,0,10
1975,1,9,0,0,10
1976,0,9,0,1,10
1977,0,10,0,0,10
1978,0,10,0,0,10
1979,0,10,0,0,10
1980,2,1,4,3,10
1981,1,9,0,0,10
1982,2,5,1,2,10
1983,1,8,1,0,10
1984,0,10,0,0,10
1985,0,10,0,0,10
1986,0,10,0,0,10
1987,0,10,0,0,10
1988,0,8,0,2,10
1989,0,10,0,0,10
1990,0,10,0,0,10
1991,3,0,3,4,10
1992,0,10,0,0,10
1993,0,10,0,0,10
1994,2,8,0,0,10
1995,7,0,1,2,10
1996,0,10,0,0,10
1997,0,10,0,0,10
1998,2,4,0,4,10
1999,0,10,0,0,10
2000,0,9,0,1,10
2001,0,10,0,0,10
2002,0,10,0,0,10
2003,0,10,0,0,10
2004,1,9,0,0,10
2005,0,10,0,0,10
2006,0,10,0,0,10
2007,0,10,0,0,10
2008,1,9,0,0,10
2009,0,10,0,0,10
2010,5,3,1,1,10
2011,0,5,5,0,10
2012,2,1,3,4,10
2013,0,10,0,0,10
2014,0,9,0,1,10
2015,0,10,0,0,10
2016,2,7,0,1,10
2017,0,10,0,0,10
2018,2,8,0,0,10
2019,1,2,6,1,10
2020,0,10,0,0,10
2021,1,9,0,0,10
2022,0,10,0,0,10
2023,1,8,1,0,10
2024,3,7,0,0,10
2025,3,2,4,1,10
2026,1,9,0,0,10
2027,4,5,1,0,10
2028,7,0,2,1,10
2029,4,6,0,0,10
2030,0,9,0,0,9
2031,0,9,0,0,9
2032,0,9,0,0,9
2033,0,9,0,0,9
2034,0,9,0,0,9
2035,0,9,0,0,9
2036,4,5,0,0,9
2037,1,8,0,0,9
2038,0,7,0,2,9
2039,0,9,0,0,9
2040,0,9,0,0,9
2041,0,8,0,1,9
2042,0,0,0,9,9
2043,2,0,3,4,9
2044,0,9,0,0,9
2045,0,9,0,0,9
2046,4,4,1,0,9
2047,0,0,0,9,9
2048,8,1,0,0,9
2049,0,0,0,9,9
2050,0,9,0,0,9
2051,3,6,0,0,9
2052,0,9,0,0,9
2053,0,5,0,4,9
2054,1,8,0,0,9
2055,0,9,0,0,9
2056,0,9,0,0,9
2057,0,9,0,0,9
2058,0,8,1,0,9
2059,2,4,2,1,9
2060,0,9,0,0,9
2061,1,8,0,0,9
2062,1,3,4,1,9
2063,0,9,0,0,9
2064,0,8,0,1,9
2065,3,3,0,3,9
2066,0,9,0,0,9
2067,0,9,0,0,9
2068,0,9,0,0,9
2069,0,9,0,0,9
2070,0,3,0,6,9
2071,0,9,0,0,9
2072,8,1,0,0,9
2073,2,6,1,0,9
2074,0,9,0,0,9
2075,0,8,0,1,9
2076,0,9,0,0,9
2077,0,9,0,0,9
2078,0,9,0,0,9
2079,0,9,0,0,9
2080,0,9,0,0,9
2081,2,6,0,1,9
2082,0,9,0,0,9
2083,1,6,0,2,9
2084,0,9,0,0,9
2085,1,8,0,0,9
2086,3,1,5,0,9
2087,0,9,0,0,9
2088,5,0,3,1,9
2089,8,1,0,0,9
2090,0,9,0,0,9
2091,5,1,3,0,9
2092,0,9,0,0,9
2093,0,9,0,0,9
2094,0,9,0,0,9
2095,0,9,0,0,9
2096,0,9,0,0,9
2097,0,9,0,0,9
2098,0,9,0,0,9
2099,2,0,0,7,9
2100,1,8,0,0,9
2101,0,9,0,0,9
2102,0,9,0,0,9
2103,0,9,0,0,9
2104,0,9,0,0,9
2105,2,5,1,1,9
2106,0,2,3,4,9
2107,0,9,0,0,9
2108,1,2,2,4,9
2109,0,9,0,0,9
2110,1,4,3,1,9
2111,0,9,0,0,9
2112,0,9,0,0,9
2113,6,0,1,2,9
2114,1,0,0,8,9
2115,0,9,0,0,9
2116,4,5,0,0,9
2117,1,7,0,1,9
2118,0,9,0,0,9
2119,0,9,0,0,9
2120,0,9,0,0,9
2121,0,9,0,0,9
2122,0,9,0,0,9
2123,0,9,0,0,9
2124,0,9,0,0,9
2125,2,7,0,0,9
2126,0,9,0,0,9
2127,1,8,0,0,9
2128,5,0,2,2,9
2129,0,8,1,0,9
2130,4,2,3,0,9
2131,0,0,1,8,9
2132,0,9,0,0,9
2133,8,0,1,0,9
2134,0,0,0,9,9
2135,0,9,0,0,9
2136,9,0,0,0,9
2137,5,1,3,0,9
2138,4,5,0,0,9
2139,0,9,0,0,9
2140,0,9,0,0,9
2141,3,5,0,1,9
2142,4,0,5,0,9
2143,0,9,0,0,9
2144,1,8,0,0,9
2145,2,4,3,0,9
2146,1,0,4,4,9
2147,5,2,2,0,9
2148,3,5,1,0,9
2149,1,8,0,0,9
2150,3,3,3,0,9
2151,0,9,0,0,9
2152,5,1,3,0,9
2153,0,9,0,0,9
2154,0,9,0,0,9
2155,0,8,1,0,9
2156,2,0,1,6,9
2157,3,1,0,5,9
2158,0,9,0,0,9
2159,0,9,0,0,9
2160,2,0,2,5,9
2161,2,5,0,2,9
2162,0,9,0,0,9
2163,9,0,0,0,9
2164,0,9,0,0,9
2165,0,9,0,0,9
2166,1,7,0,1,9
2167,4,3,1,1,9
2168,0,9,0,0,9
2169,2,7,0,0,9
2170,0,8,0,1,9
2171,0,9,0,0,9
2172,0,9,0,0,9
2173,1,0,8,0,9
2174,0,9,0,0,9
2175,0,9,0,0,9
2176,4,4,0,1,9
2177,0,0,2,7,9
2178,5,0,2,2,9
2179,1,3,0,5,9
2180,2,7,0,0,9
2181,1,8,0,0,9
2182,1,8,0,0,9
2183,1,7,0,1,9
2184,2,4,3,0,9
2185,3,0,6,0,9
2186,0,9,0,0,9
2187,0,9,0,0,9
2188,1,8,0,0,9
2189,5,1,2,1,9
2190,1,3,4,1,9
2191,9,0,0,0,9
2192,0,9,0,0,9
2193,0,9,0,0,9
2194,6,0,0,3,9
2195,0,9,0,0,9
2196,0,9,0,0,9
2197,0,9,0,0,9
2198,0,9,0,0,9
2199,5,1,1,2,9
2200,0,9,0,0,9
2201,0,9,0,0,9
2202,9,0,0,0,9
2203,3,1,2,3,9
2204,0,9,0,0,9
2205,0,9,0,0,9
2206,0,9,0,0,9
2207,0,9,0,0,9
2208,0,9,0,0,9
2209,0,9,0,0,9
2210,1,8,0,0,9
2211,6,2,1,0,9
2212,0,9,0,0,9
2213,0,9,0,0,9
2214,1,4,4,0,9
2215,0,9,0,0,9
2216,1,8,0,0,9
2217,2,7,0,0,9
2218,3,1,5,0,9
2219,3,1,2,3,9
2220,0,9,0,0,9
2221,0,9,0,0,9
2222,1,8,0,0,9
2223,0,9,0,0,9
2224,4,3,2,0,9
2225,0,9,0,0,9
2226,0,9,0,0,9
2227,3,4,0,2,9
2228,0,7,0,2,9
2229,0,9,0,0,9
2230,3,6,0,0,9
2231,1,8,0,0,9
2232,0,9,0,0,9
2233,2,7,0,0,9
2234,0,9,0,0,9
2235,1,8,0,0,9
2236,1,0,8,0,9
2237,0,9,0,0,9
2238,2,4,3,0,9
2239,0,9,0,0,9
2240,1,8,0,0,9
2241,0,9,0,0,9
2242,0,5,0,4,9
2243,0,9,0,0,9
2244,0,9,0,0,9
2245,0,9,0,0,9
2246,0,9,0,0,9
2247,0,9,0,0,9
2248,0,0,9,0,9
2249,0,9,0,0,9
2250,9,0,0,0,9
2251,0,9,0,0,9
2252,0,9,0,0,9
2253,0,9,0,0,9
2254,0,9,0,0,9
2255,0,4,1,4,9
2256,0,9,0,0,9
2257,1,6,0,2,9
2258,5,4,0,0,9
2259,0,9,0,0,9
2260,2,7,0,0,9
2261,7,2,0,0,9
2262,0,9,0,0,9
2263,5,1,2,1,9
2264,0,9,0,0,9
2265,0,8,0,1,9
2266,0,9,0,0,9
2267,0,9,0,0,9
2268,8,1,0,0,9
2269,0,9,0,0,9
2270,2,7,0,0,9
2271,0,9,0,0,9
2272,2,0,7,0,9
2273,5,4,0,0,9
2274,0,9,0,0,9
2275,0,0,0,9,9
2276,1,1,0,7,9
2277,0,9,0,0,9
2278,1,3,4,1,9
2279,4,3,2,0,9
2280,0,0,0,9,9
2281,0,9,0,0,9
2282,0,2,0,7,9
2283,0,9,0,0,9
2284,0,9,0,0,9
2285,0,9,0,0,9
2286,2,0,2,5,9
2287,0,9,0,0,9
2288,0,9,0,0,9
2289,5,4,0,0,9
2290,3,5,0,1,9
2291,0,8,1,0,9
2292,1,0,0,8,9
2293,0,9,0,0,9
2294,2,6,1,0,9
2295,1,5,3,0,9
2296,0,9,0,0,9
2297,2,7,0,0,9
2298,0,9,0,0,9
2299,2,3,2,2,9
2300,0,8,1,0,9
2301,0,9,0,0,9
2302,8,0,1,0,9
2303,1,8,0,0,9
2304,0,9,0,0,9
2305,0,9,0,0,9
2306,1,5,0,3,9
2307,0,9,0,0,9
2308,2,2,5,0,9
2309,0,9,0,0,9
2310,1,0,0,8,9
2311,4,5,0,0,9
2312,0,9,0,0,9
2313,1,2,0,6,9
2314,3,6,0,0,9
2315,0,5,0,4,9
2316,0,9,0,0,9
2317,0,9,0,0,9
2318,1,5,3,0,9
2319,0,9,0,0,9
2320,0,9,0,0,9
2321,1,8,0,0,9
2322,0,9,0,0,9
2323,0,9,0,0,9
2324,9,0,0,0,9
2325,3,0,0,6,9
2326,0,9,0,0,9
2327,0,9,0,0,9
2328,0,9,0,0,9
2329,1,7,1,0,9
2330,0,9,0,0,9
2331,0,9,0,0,9
2332,1,8,0,0,9
2333,0,3,0,6,9
2334,0,9,0,0,9
2335,0,9,0,0,9
2336,0,4,1,4,9
2337,1,8,0,0,9
2338,0,0,0,9,9
2339,0,9,0,0,9
2340,0,8,0,0,8
2341,1,3,0,4,8
2342,0,8,0,0,8
2343,4,3,0,1,8
2344,0,8,0,0,8
2345,0,8,0,0,8
2346,0,8,0,0,8
2347,0,7,0,1,8
2348,5,0,0,3,8
2349,2,0,4,2,8
2350,0,8,0,0,8
2351,1,7,0,0,8
2352,1,7,0,0,8
2353,0,4,0,4,8
2354,0,8,0,0,8
2355,0,8,0,0,8
2356,0,8,0,0,8
2357,1,5,0,2,8
2358,0,6,2,0,8
2359,0,0,8,0,8
2360,0,8,0,0,8
2361,0,8,0,0,8
2362,0,5,0,3,8
2363,0,8,0,0,8
2364,0,8,0,0,8
2365,0,8,0,0,8
2366,0,8,0,0,8
2367,0,1,2,5,8
2368,3,0,5,0,8
2369,0,8,0,0,8
2370,6,0,0,2,8
2371,1,0,0,7,8
2372,1,7,0,0,8
2373,1,6,0,1,8
2374,0,8,0,0,8
2375,0,8,0,0,8
2376,1,6,1,0,8
2377,0,8,0,0,8
2378,0,6,1,1,8
2379,7,1,0,0,8
2380,0,6,1,1,8
2381,0,8,0,0,8
2382,0,8,0,0,8
2383,0,8,0,0,8
2384,5,2,1,0,8
2385,1,7,0,0,8
2386,1,4,3,0,8
2387,0,8,0,0,8
2388,0,8,0,0,8
2389,3,0,0,5,8
2390,0,8,0,0,8
2391,1,7,0,0,8
2392,4,2,0,2,8
2393,0,8,0,0,8
2394,2,0,0,6,8
2395,0,6,1,1,8
2396,0,8,0,0,8
2397,8,0,0,0,8
2398,1,7,0,0,8
2399,0,8,0,0,8
2400,1,7,0,0,8
2401,0,8,0,0,8
2402,0,8,0,0,8
2403,0,8,0,0,8
2404,0,8,0,0,8
2405,0,8,0,0,8
2406,0,8,0,0,8
2407,0,8,0,0,8
2408,2,3,2,1,8
2409,0,8,0,0,8
2410,0,8,0,0,8
2411,7,1,0,0,8
2412,4,3,1,0,8
