,from_bot_score,to_followers_count,gn
56045,0.59,75.0,2
56046,0.59,436.0,2
56047,0.59,65627.0,2
56048,0.59,1880.0,2
56049,0.59,4368.0,2
56050,0.59,498.0,2
56051,0.59,217.0,2
56052,0.59,106.0,2
56053,0.59,5234453.636363637,2
56054,0.59,239.1818181818182,2
56055,0.59,106.5,2
56056,0.59,9242.0,2
56057,0.59,6816.4,2
56058,0.59,3414.0,2
56059,0.59,105.0,2
56060,0.59,204109.0,2
56061,0.59,3327.0,2
56062,0.59,14.0,2
56063,0.59,27952.0,2
56064,0.59,1396.0,2
56065,0.59,603.0,2
56066,0.59,17.0,2
56067,0.59,1761595.0,2
56068,0.59,1851.0,2
56069,0.59,439413.0,2
56070,0.59,18.0,2
56071,0.59,407.0,2
56072,0.59,42968.96296296296,2
56073,0.59,27952.0,2
56074,0.59,4.0,2
56075,0.59,6.0,2
56076,0.59,112.0,2
56077,0.59,36.0,2
56078,0.59,213.0,2
56079,0.59,11314.0,2
56080,0.59,213.0,2
56081,0.59,250.0,2
56082,0.59,21972.666666666668,2
56083,0.59,358.0,2
56084,0.59,439413.0,2
56085,0.59,1368.0,2
56086,0.59,87.66666666666667,2
56087,0.59,533.6666666666666,2
56088,0.59,13950.157894736842,2
56089,0.59,232062.0,2
56090,0.59,190.6,2
56091,0.59,5883.0,2
56092,0.59,544.0,2
56093,0.59,253957.42857142858,2
56094,0.59,14.0,2
56095,0.59,401.0,2
56096,0.59,24.0,2
56097,0.59,30.0,2
56098,0.59,711.0,2
56099,0.59,210389.11111111112,2
56100,0.59,207.0,2
56101,0.59,480.0,2
56102,0.59,64.0,2
56103,0.59,11445.0,2
56104,0.59,7947875.666666667,2
56105,0.59,533.5,2
56106,0.59,1365.0,2
56107,0.59,3072.3125,2
56108,0.59,4890.5,2
56109,0.59,254.0,2
56110,0.59,9962.0,2
56111,0.59,85.0,2
56112,0.59,19841.75,2
56113,0.59,439413.0,2
56114,0.59,213.0,2
56115,0.59,145.0,2
56116,0.59,22686.625,2
56117,0.59,239.0,2
56118,0.59,162.0,2
56119,0.59,36009.0,2
56120,0.59,9090.0,2
56121,0.59,479.0,2
56122,0.59,439413.0,2
56123,0.59,1791.0,2
56124,0.59,394771.5,2
56125,0.59,219.0,2
56126,0.59,37988.0,2
56127,0.59,439413.0,2
56128,0.59,1605.0,2
56129,0.59,206.6,2
56130,0.59,1425.0,2
56131,0.59,36.0,2
56132,0.59,436.0,2
56133,0.59,137.22222222222223,2
56134,0.59,179.0,2
56135,0.59,34.0,2
56136,0.59,152.25,2
56137,0.59,1734.0,2
56138,0.59,46663.555555555555,2
56139,0.59,39700.5,2
56140,0.59,2836317.0,2
56141,0.59,1098.0,2
56142,0.59,172.0,2
56143,0.59,835.0,2
56144,0.59,27952.0,2
56145,0.59,13.0,2
56146,0.59,187.0,2
56147,0.59,305.15,2
56148,0.59,2354.0,2
56149,0.59,1159.0,2
56150,0.59,2157.0,2
56151,0.59,439413.0,2
56152,0.59,1365.0,2
56153,0.59,27952.0,2
56154,0.59,455.3636363636364,2
56155,0.59,860.0,2
56156,0.59,592.0,2
56157,0.59,53712.0,2
56158,0.59,286.3333333333333,2
56159,0.59,10.0,2
56160,0.59,1036.0,2
56161,0.59,25.0,2
56162,0.59,1585.0,2
56163,0.59,34.6,2
56164,0.59,6.0,2
56165,0.59,611.3333333333334,2
56166,0.59,129145.5,2
56167,0.59,3188.0,2
56168,0.59,58.0,2
56169,0.59,4638.0,2
56170,0.59,758.5,2
56171,0.59,65.0,2
56172,0.59,24.0,2
56173,0.59,1761602.0,2
56174,0.59,65.375,2
56175,0.59,841.2222222222222,2
56176,0.59,429.28,2
56177,0.59,119.0,2
56178,0.59,351292.21428571426,2
56179,0.59,15908.0,2
56180,0.59,2267.0,2
56181,0.6000000000000001,1530.5,2
56182,0.6000000000000001,2053.0,2
56183,0.6000000000000001,146.0,2
56184,0.6000000000000001,65626.0,2
56185,0.6000000000000001,1699.2,2
56186,0.6000000000000001,78.0,2
56187,0.6000000000000001,358384.0,2
56188,0.6000000000000001,3089175.0,2
56189,0.6000000000000001,18861.0,2
56190,0.6000000000000001,46478.0,2
56191,0.6000000000000001,63.5,2
56192,0.6000000000000001,3313.0,2
56193,0.6000000000000001,1642.75,2
56194,0.6000000000000001,964.5,2
56195,0.6000000000000001,262.5,2
56196,0.6000000000000001,10760.0,2
56197,0.6000000000000001,9398.666666666666,2
56198,0.6000000000000001,145.0,2
56199,0.6000000000000001,8458427.333333334,2
56200,0.6000000000000001,275.0,2
56201,0.6000000000000001,586833.25,2
56202,0.6000000000000001,50.0,2
56203,0.6000000000000001,35.0,2
56204,0.6000000000000001,3535.0,2
56205,0.6000000000000001,172.0,2
56206,0.6000000000000001,47.0,2
56207,0.6000000000000001,61.0,2
56208,0.6000000000000001,15751.5,2
56209,0.6000000000000001,475550.5,2
56210,0.6000000000000001,101015031.0,2
56211,0.6000000000000001,1365.0,2
56212,0.6000000000000001,161.0,2
56213,0.6000000000000001,53.5,2
56214,0.6000000000000001,29.0,2
56215,0.6000000000000001,143.33333333333334,2
56216,0.6000000000000001,132100.16666666666,2
56217,0.6000000000000001,1890.0,2
56218,0.6000000000000001,720.0,2
56219,0.6000000000000001,863.0,2
56220,0.6000000000000001,175.0,2
56221,0.6000000000000001,34.0,2
56222,0.6000000000000001,523.0,2
56223,0.6000000000000001,187.0,2
56224,0.6000000000000001,167.0,2
56225,0.6000000000000001,211.0,2
56226,0.6000000000000001,751.0,2
56227,0.6000000000000001,2651161.0,2
56228,0.6000000000000001,2024.0,2
56229,0.6000000000000001,2630.0,2
56230,0.6000000000000001,14323.0,2
56231,0.6000000000000001,123373.0,2
56232,0.6000000000000001,17079.0,2
56233,0.6000000000000001,143.0,2
56234,0.6000000000000001,343.0,2
56235,0.6000000000000001,2041.2222222222222,2
56236,0.6000000000000001,36826.0,2
56237,0.6000000000000001,418910.0,2
56238,0.6000000000000001,220.0,2
56239,0.6000000000000001,377658.3333333333,2
56240,0.6000000000000001,3455.0,2
56241,0.6000000000000001,473752.0,2
56242,0.6000000000000001,9968.0,2
56243,0.6000000000000001,3966.6,2
56244,0.6000000000000001,7720.0,2
56245,0.6000000000000001,218.5,2
56246,0.6000000000000001,350.5,2
56247,0.6000000000000001,204.0,2
56248,0.6000000000000001,566.0,2
56249,0.6000000000000001,1371.0,2
56250,0.6000000000000001,7567.0,2
56251,0.6000000000000001,2836321.0,2
56252,0.6000000000000001,146.8125,2
56253,0.6000000000000001,83.0,2
56254,0.6000000000000001,441987.6,2
56255,0.6000000000000001,938.0,2
56256,0.6000000000000001,418924.0,2
56257,0.6000000000000001,78860.0,2
56258,0.6000000000000001,14897.0,2
56259,0.6000000000000001,34.0,2
56260,0.6000000000000001,70.0,2
56261,0.6000000000000001,85.0,2
56262,0.6000000000000001,139366.875,2
56263,0.6000000000000001,94183.0,2
56264,0.6000000000000001,27952.0,2
56265,0.6000000000000001,497709.0,2
56266,0.6000000000000001,418914.0,2
56267,0.6000000000000001,1.0,2
56268,0.6000000000000001,690.0,2
56269,0.6000000000000001,375.5,2
56270,0.6000000000000001,1761.0,2
56271,0.6000000000000001,268.5,2
56272,0.6000000000000001,5147.0,2
56273,0.6000000000000001,253379.0,2
56274,0.6000000000000001,93.0,2
56275,0.6000000000000001,235029.0,2
56276,0.6000000000000001,491.0,2
56277,0.6000000000000001,21492.25,2
56278,0.6000000000000001,145.0,2
56279,0.6000000000000001,338.8181818181818,2
56280,0.6000000000000001,116361.0,2
56281,0.6000000000000001,16.0,2
56282,0.6000000000000001,5225.0,2
56283,0.6000000000000001,65626.0,2
56284,0.6000000000000001,16053.0,2
56285,0.6000000000000001,20720.0,2
56286,0.6000000000000001,1609623.2352941176,2
56287,0.6000000000000001,50.0,2
56288,0.6000000000000001,5869.0,2
56289,0.6000000000000001,2099.0,2
56290,0.6000000000000001,1197.0,2
56291,0.6000000000000001,2136917.0,2
56292,0.6000000000000001,132.0,2
56293,0.6000000000000001,242.0,2
56294,0.6000000000000001,5147.0,2
56295,0.6000000000000001,5147.0,2
56296,0.6000000000000001,28.0,2
56297,0.6000000000000001,576.0,2
56298,0.6000000000000001,51.0,2
56299,0.6000000000000001,8474590.0,2
56300,0.6000000000000001,723.6666666666666,2
56301,0.6000000000000001,6808.25,2
56302,0.6000000000000001,516.0,2
56303,0.6000000000000001,204111.5,2
56304,0.6000000000000001,8887.833333333334,2
56305,0.6000000000000001,105.0,2
56306,0.6000000000000001,232061.0,2
56307,0.6000000000000001,122.0,2
56308,0.6000000000000001,41215952.0,2
56309,0.6000000000000001,57.0,2
56310,0.6000000000000001,3342523.5,2
56311,0.6000000000000001,50.0,2
56312,0.6000000000000001,257.6,2
56313,0.6000000000000001,2048.0,2
56314,0.6000000000000001,105.0,2
56315,0.6000000000000001,2683504.0,2
56316,0.6000000000000001,126.0,2
56317,0.6000000000000001,204114.0,2
56318,0.6000000000000001,496.6666666666667,2
56319,0.6000000000000001,523.0,2
56320,0.6000000000000001,78862.0,2
56321,0.6000000000000001,399.3333333333333,2
56322,0.6000000000000001,108.5,2
56323,0.6000000000000001,628546.0,2
56324,0.6000000000000001,45.0,2
56325,0.6000000000000001,288.0,2
56326,0.6000000000000001,14124228.0,2
56327,0.6000000000000001,21790.0,2
56328,0.6000000000000001,1187.0,2
56329,0.6000000000000001,164.5,2
56330,0.6000000000000001,108.5,2
56331,0.6000000000000001,342.0,2
56332,0.6000000000000001,19813.25,2
56333,0.6000000000000001,36624.0,2
56334,0.6000000000000001,320.5,2
56335,0.6000000000000001,24.0,2
56336,0.6000000000000001,204111.5,2
56337,0.6000000000000001,770969.0,2
56338,0.6000000000000001,418919.0,2
56339,0.6000000000000001,38.0,2
56340,0.6000000000000001,232062.0,2
56341,0.6000000000000001,980.0,2
56342,0.6000000000000001,17428.0,2
56343,0.6000000000000001,759.0,2
56344,0.6000000000000001,10608.0,2
56345,0.6000000000000001,32613.0,2
56346,0.6000000000000001,748292.0,2
56347,0.6000000000000001,879.75,2
56348,0.6000000000000001,141.0,2
56349,0.6000000000000001,830.0,2
56350,0.6000000000000001,418918.0,2
56351,0.6000000000000001,939.0,2
56352,0.6000000000000001,72.0,2
56353,0.6000000000000001,439.0,2
56354,0.6000000000000001,10594563.75,2
56355,0.6000000000000001,14557.0,2
56356,0.6000000000000001,343379.0,2
56357,0.6000000000000001,235033.0,2
56358,0.6000000000000001,26185967.5,2
56359,0.6000000000000001,2704.0,2
56360,0.6000000000000001,2857.0,2
56361,0.6000000000000001,14124229.666666666,2
56362,0.6000000000000001,216.5,2
56363,0.6000000000000001,39228.0,2
56364,0.6000000000000001,85.0,2
56365,0.6000000000000001,213.0,2
56366,0.6000000000000001,72.0,2
56367,0.6000000000000001,14658569.42857143,2
56368,0.6000000000000001,60.333333333333336,2
56369,0.6000000000000001,78860.0,2
56370,0.6000000000000001,155808.0,2
56371,0.6000000000000001,896.0,2
56372,0.6000000000000001,6748.0,2
56373,0.6000000000000001,2659633.5,2
56374,0.6000000000000001,11448.0,2
56375,0.6000000000000001,13975.666666666666,2
56376,0.6000000000000001,211.0,2
56377,0.6000000000000001,3262.0,2
56378,0.6000000000000001,1790.0,2
56379,0.6000000000000001,3052853.222222222,2
56380,0.6000000000000001,5792.0,2
56381,0.6000000000000001,229.0,2
56382,0.6000000000000001,72848.0,2
56383,0.6000000000000001,14124230.0,2
56384,0.6000000000000001,6487.0,2
56385,0.6000000000000001,138.46666666666667,2
56386,0.6000000000000001,5601.5,2
56387,0.6000000000000001,25289.0,2
56388,0.6000000000000001,147.0,2
56389,0.6000000000000001,4649.0,2
56390,0.6000000000000001,376559.5,2
56391,0.6000000000000001,103.0,2
56392,0.6000000000000001,632.0,2
56393,0.6000000000000001,3163840.6666666665,2
56394,0.6000000000000001,3.0,2
56395,0.6000000000000001,21649.666666666668,2
56396,0.6000000000000001,888.0,2
56397,0.6000000000000001,896.0,2
56398,0.6000000000000001,204119.0,2
56399,0.6000000000000001,317.0,2
56400,0.6000000000000001,6896.75,2
56401,0.6000000000000001,189.0,2
56402,0.6000000000000001,381.375,2
56403,0.6000000000000001,13.0,2
56404,0.6000000000000001,503606.6666666667,2
56405,0.6000000000000001,315618.0,2
56406,0.6000000000000001,4019.5,2
56407,0.6000000000000001,359.0,2
56408,0.6000000000000001,687.0,2
56409,0.6000000000000001,7007368.0,2
56410,0.6000000000000001,10595.0,2
56411,0.6000000000000001,863.0,2
56412,0.6000000000000001,106.0,2
56413,0.6000000000000001,42634.333333333336,2
56414,0.6000000000000001,352907.0,2
56415,0.6000000000000001,14323.0,2
56416,0.6000000000000001,232062.0,2
56417,0.6000000000000001,286729.0,2
56418,0.6000000000000001,72.0,2
56419,0.6000000000000001,288.0,2
56420,0.6000000000000001,214.5,2
56421,0.6000000000000001,213.0,2
56422,0.6000000000000001,22.25,2
56423,0.6000000000000001,825.0,2
56424,0.6000000000000001,191.0,2
56425,0.6000000000000001,2459.5,2
56426,0.6000000000000001,41.0,2
56427,0.6000000000000001,2349.0,2
56428,0.6000000000000001,322.75,2
56429,0.6000000000000001,17.0,2
56430,0.6000000000000001,29811.0,2
56431,0.6000000000000001,15872.23076923077,2
56432,0.6000000000000001,757752.0,2
56433,0.6000000000000001,307.0,2
56434,0.6000000000000001,106.0,2
56435,0.6000000000000001,118.0,2
56436,0.6000000000000001,1043.0,2
56437,0.6000000000000001,413554.0,2
56438,0.6000000000000001,370.0,2
56439,0.6000000000000001,31144.0,2
56440,0.6000000000000001,10.0,2
56441,0.6000000000000001,3455.0,2
56442,0.6000000000000001,34.0,2
56443,0.6000000000000001,645957.0,2
56444,0.6000000000000001,506.5,2
56445,0.6000000000000001,46465.0,2
56446,0.6000000000000001,2905.0,2
56447,0.6000000000000001,17.0,2
56448,0.6000000000000001,440.0,2
56449,0.6000000000000001,888120.0,2
56450,0.6000000000000001,587215.6666666666,2
56451,0.6000000000000001,141.0,2
56452,0.6000000000000001,17428.0,2
56453,0.6000000000000001,43539.5,2
56454,0.6000000000000001,22433.0,2
56455,0.6000000000000001,770969.0,2
56456,0.6000000000000001,4481.5,2
56457,0.6000000000000001,179.5,2
56458,0.6000000000000001,8939.0,2
56459,0.6000000000000001,418919.0,2
56460,0.6000000000000001,2674.0,2
56461,0.6000000000000001,51.0,2
56462,0.6000000000000001,10302.0,2
56463,0.6000000000000001,234.25,2
56464,0.6000000000000001,107.33333333333333,2
56465,0.6000000000000001,275.0,2
56466,0.6000000000000001,254.0,2
56467,0.6000000000000001,43539.5,2
56468,0.6000000000000001,439413.0,2
56469,0.6000000000000001,3455.0,2
56470,0.6000000000000001,412751.0,2
56471,0.6000000000000001,1761602.0,2
56472,0.6000000000000001,80154.81818181818,2
56473,0.6000000000000001,42.0,2
56474,0.6000000000000001,381.0,2
56475,0.6000000000000001,462.0,2
56476,0.6000000000000002,396.2857142857143,2
56477,0.6000000000000002,241.85714285714286,2
56478,0.6000000000000002,2252424.714285714,2
56479,0.6000000000000002,59053.142857142855,2
56480,0.6000000000000002,4367573.285714285,2
56481,0.6000000000000002,172.42857142857142,2
56482,0.6000000000000002,14628847.142857144,2
56483,0.6000000000000002,100.42857142857143,2
56484,0.61,1044.0,2
56485,0.61,824.0,2
56486,0.61,261595.57142857142,2
56487,0.61,4903.0,2
56488,0.61,8.0,2
56489,0.61,70821.33333333333,2
56490,0.61,1159.0,2
56491,0.61,14323.0,2
56492,0.61,3195834.5,2
56493,0.61,418926.0,2
56494,0.61,39228.0,2
56495,0.61,129.0,2
56496,0.61,1446154.6901763224,2
56497,0.61,359.8333333333333,2
56498,0.61,1142.0,2
56499,0.61,1460.0,2
56500,0.61,178344.1,2
56501,0.61,19575.5,2
56502,0.61,105316.66666666667,2
56503,0.61,1605.0,2
56504,0.61,100755.66666666667,2
56505,0.61,445285.75,2
56506,0.61,83.0,2
56507,0.61,11444.0,2
56508,0.61,499.0,2
56509,0.61,3087106.0,2
56510,0.61,1269.0,2
56511,0.61,420.0,2
56512,0.61,502139.6666666667,2
56513,0.61,3455.0,2
56514,0.61,8.0,2
56515,0.61,9093.0,2
56516,0.61,51.0,2
56517,0.61,1733.0,2
56518,0.61,43921092.0,2
56519,0.61,58918.0,2
56520,0.61,1907.0,2
56521,0.61,38168.5,2
56522,0.61,5602.857142857143,2
56523,0.61,85.0,2
56524,0.61,857.0,2
56525,0.61,567890.8333333334,2
56526,0.61,36624.0,2
56527,0.61,8182.0,2
56528,0.61,3139.0,2
56529,0.61,90.0,2
56530,0.61,27952.0,2
56531,0.61,20721.0,2
56532,0.61,53.0,2
56533,0.61,1629203.5,2
56534,0.61,78.5,2
56535,0.61,24.0,2
56536,0.61,27952.0,2
56537,0.61,130.5,2
56538,0.61,21608.25,2
56539,0.61,6.0,2
56540,0.61,418912.0,2
56541,0.61,232068.0,2
56542,0.61,73.0,2
56543,0.61,2072.0,2
56544,0.61,141.0,2
56545,0.61,15633.0,2
56546,0.61,20608498.5,2
56547,0.61,102110.5,2
56548,0.61,175.25,2
56549,0.61,439413.0,2
56550,0.61,249347.0,2
56551,0.61,218.5,2
56552,0.61,4591163.0,2
56553,0.61,10945.0,2
56554,0.61,35896.0,2
56555,0.61,232062.0,2
56556,0.61,7720.0,2
56557,0.61,420.0,2
56558,0.61,83.0,2
56559,0.61,793.0,2
56560,0.61,77.0,2
56561,0.61,255.0,2
56562,0.61,748292.0,2
56563,0.61,2836315.0,2
56564,0.61,211389.0,2
56565,0.61,232067.0,2
56566,0.61,145.0,2
56567,0.61,2036.8,2
56568,0.61,3387817.0,2
56569,0.61,15339.0,2
56570,0.61,218.5,2
56571,0.61,2274168.0,2
56572,0.61,118310.0,2
56573,0.61,46.0,2
56574,0.61,72847.0,2
56575,0.61,400.0,2
56576,0.61,418918.0,2
56577,0.61,154.25,2
56578,0.61,31158047.5,2
56579,0.61,518.0,2
56580,0.61,34.0,2
56581,0.61,9181551.0,2
56582,0.61,14124467.666666666,2
56583,0.61,420.0,2
56584,0.61,1113.0,2
56585,0.61,612.3333333333334,2
56586,0.61,315620.0,2
56587,0.61,3.0,2
56588,0.61,711.0,2
56589,0.61,63804.28571428572,2
56590,0.61,818.6428571428571,2
56591,0.61,984.0,2
56592,0.61,10760.5,2
56593,0.61,13.0,2
56594,0.61,1174081.5,2
56595,0.61,523.0,2
56596,0.61,1159.0,2
56597,0.61,747.6666666666666,2
56598,0.61,393.0,2
56599,0.61,213.0,2
56600,0.61,351.5,2
56601,0.61,30.0,2
56602,0.61,93906.0,2
56603,0.61,83.0,2
56604,0.61,352430.6,2
56605,0.61,254.0,2
56606,0.61,74.0,2
56607,0.61,2209.25,2
56608,0.61,421.0,2
56609,0.61,10921.631578947368,2
56610,0.61,896.0,2
56611,0.61,473743.0,2
56612,0.61,124012.09523809524,2
56613,0.61,1608.0,2
56614,0.61,73.0,2
56615,0.61,158.5,2
56616,0.61,118308.0,2
56617,0.61,320.3333333333333,2
56618,0.61,79.0,2
56619,0.61,179.0,2
56620,0.61,621.0,2
56621,0.61,93828.0,2
56622,0.61,204119.0,2
56623,0.61,11845.64705882353,2
56624,0.61,317.0,2
56625,0.61,1725.0,2
56626,0.61,2.0,2
56627,0.61,4770.5,2
56628,0.61,10.0,2
56629,0.61,73.0,2
56630,0.61,86976.14285714286,2
56631,0.61,24912.0,2
56632,0.61,3358.0,2
56633,0.61,419488.25,2
56634,0.61,239.0,2
56635,0.61,65626.0,2
56636,0.61,1137.142857142857,2
56637,0.61,35284.666666666664,2
56638,0.61,35.0,2
56639,0.61,159.0,2
56640,0.61,35.0,2
56641,0.61,237.0,2
56642,0.61,5239030.666666667,2
56643,0.61,4.0,2
56644,0.61,20720.0,2
56645,0.61,29622.85714285714,2
56646,0.61,1242.5,2
56647,0.61,608.4285714285714,2
56648,0.61,130.0,2
56649,0.61,19901.5,2
56650,0.61,246.5,2
56651,0.61,14557.0,2
56652,0.61,28.0,2
56653,0.61,148701.0,2
56654,0.61,65.0,2
56655,0.61,83.0,2
56656,0.61,43.5,2
56657,0.61,59.0,2
56658,0.61,7453.0,2
56659,0.61,2626.0,2
56660,0.61,4649.0,2
56661,0.61,15777.5,2
56662,0.61,497709.0,2
56663,0.61,11806391.2,2
56664,0.61,439413.0,2
56665,0.61,1832.0,2
56666,0.61,16880.0,2
56667,0.61,2674.714285714286,2
56668,0.61,625318.5,2
56669,0.61,10584.5,2
56670,0.61,14124468.333333334,2
56671,0.61,235030.0,2
56672,0.61,65329.0,2
56673,0.61,786.0,2
56674,0.61,232063.0,2
56675,0.61,106.0,2
56676,0.61,232062.0,2
56677,0.61,22091.0,2
56678,0.61,253.0,2
56679,0.61,480.0,2
56680,0.61,1251074.6666666667,2
56681,0.61,1478.3333333333333,2
56682,0.61,172.0,2
56683,0.61,2417129.6666666665,2
56684,0.61,32857.0,2
56685,0.61,12266.28125,2
56686,0.61,779.0,2
56687,0.61,6172.0,2
56688,0.61,954.0,2
56689,0.61,1391.5,2
56690,0.61,3545.2727272727275,2
56691,0.61,147.0,2
56692,0.61,34.0,2
56693,0.61,152.66666666666666,2
56694,0.61,65.0,2
56695,0.61,12334647.0,2
56696,0.61,14.0,2
56697,0.61,58.0,2
56698,0.61,313.3333333333333,2
56699,0.61,826.0,2
56700,0.61,153.0,2
56701,0.61,1221.8333333333333,2
56702,0.61,28385.0,2
56703,0.61,5147.0,2
56704,0.61,326978.0,2
56705,0.61,360.0,2
56706,0.61,65626.0,2
56707,0.61,1165978.0,2
56708,0.61,6147.0,2
56709,0.61,33144.0,2
56710,0.61,65626.0,2
56711,0.61,1043.0,2
56712,0.61,147852.0,2
56713,0.61,145.0,2
56714,0.61,720.0,2
56715,0.61,11937944.0,2
56716,0.61,19623.5,2
56717,0.61,5184.0,2
56718,0.61,20869.1,2
56719,0.61,826.0,2
56720,0.61,33.0,2
56721,0.61,27268.0,2
56722,0.61,54.5,2
56723,0.61,420.0,2
56724,0.61,98226.38461538461,2
56725,0.61,5000.0,2
56726,0.61,5300.0,2
56727,0.61,435.23809523809524,2
56728,0.61,3455.0,2
56729,0.61,6860.5,2
56730,0.61,51.0,2
56731,0.61,115407.0,2
56732,0.61,235032.0,2
56733,0.61,12947.976744186046,2
56734,0.61,232060.0,2
56735,0.61,1117.0,2
56736,0.61,6608.0,2
56737,0.61,112460.5,2
56738,0.61,5212.0,2
56739,0.61,10205.0,2
56740,0.61,1165968.0,2
56741,0.61,5792.0,2
56742,0.61,620.0,2
56743,0.61,142.125,2
56744,0.61,6.0,2
56745,0.61,10.0,2
56746,0.61,421.0,2
56747,0.61,2153.0,2
56748,0.61,5862.0,2
56749,0.61,79.0,2
56750,0.61,83.0,2
56751,0.61,42.0,2
56752,0.61,533.75,2
56753,0.61,42.0,2
56754,0.61,3256.75,2
56755,0.61,418924.0,2
56756,0.61,82402.0,2
56757,0.61,715711.6666666666,2
56758,0.61,167.0,2
56759,0.61,110689.25,2
56760,0.61,24.0,2
56761,0.61,377123.5,2
56762,0.61,10382.0,2
56763,0.61,275.0,2
56764,0.61,625.4444444444445,2
56765,0.61,83.0,2
56766,0.61,2100.0,2
56767,0.61,810.0,2
56768,0.61,204.5,2
56769,0.61,10259.0,2
56770,0.61,3010.0,2
56771,0.61,439419.0,2
56772,0.61,24.0,2
56773,0.61,78860.0,2
56774,0.61,14124467.666666666,2
56775,0.61,7720.0,2
56776,0.61,6696577.0,2
56777,0.61,15153.5,2
56778,0.61,27952.0,2
56779,0.61,412756.0,2
56780,0.61,106.0,2
56781,0.61,182.5,2
56782,0.61,830.0,2
56783,0.61,146.0,2
56784,0.61,6423.0,2
56785,0.61,42.0,2
56786,0.61,1681.0,2
56787,0.61,92.0,2
56788,0.61,123.625,2
56789,0.61,1159.0,2
56790,0.61,5363.875,2
56791,0.61,863.0,2
56792,0.61,155.0,2
56793,0.61,172.0,2
56794,0.61,421.0,2
56795,0.61,38657.0,2
56796,0.61,439413.0,2
56797,0.61,418921.0,2
56798,0.61,58.0,2
56799,0.61,3406.0,2
56800,0.61,34513.5,2
56801,0.61,12224.0,2
56802,0.61,6.0,2
56803,0.61,4073.6666666666665,2
56804,0.61,53711.0,2
56805,0.61,326.4,2
56806,0.61,133976.7142857143,2
56807,0.61,4106078.2,2
56808,0.61,2462.0,2
56809,0.61,964.0,2
56810,0.61,45934.75,2
56811,0.61,59.5,2
56812,0.61,85.0,2
56813,0.61,1165978.0,2
56814,0.6100000000000001,61150.0,2
56815,0.6133333333333331,179.0,2
56816,0.62,19019287.153846152,2
56817,0.62,153232.0,2
56818,0.62,51326.0,2
56819,0.62,562343.28125,2
56820,0.62,34.0,2
56821,0.62,1034.6842105263158,2
56822,0.62,534.0,2
56823,0.62,112.0,2
56824,0.62,77.0,2
56825,0.62,420.0,2
56826,0.62,24.0,2
56827,0.62,363.5,2
56828,0.62,3880.0,2
56829,0.62,206.0,2
56830,0.62,830.0,2
56831,0.62,43539.5,2
56832,0.62,107.33333333333333,2
56833,0.62,551996.0,2
56834,0.62,673.0,2
56835,0.62,61.0,2
56836,0.62,77.0,2
56837,0.62,630.45,2
56838,0.62,433.57142857142856,2
56839,0.62,27952.0,2
56840,0.62,7343.0,2
56841,0.62,39936.045454545456,2
56842,0.62,14897.333333333334,2
56843,0.62,12233.5,2
56844,0.62,418923.0,2
56845,0.62,76.0,2
56846,0.62,10074.0,2
56847,0.62,1407.5,2
56848,0.62,50.0,2
56849,0.62,78146.33333333333,2
56850,0.62,46055.0,2
56851,0.62,9544.0,2
56852,0.62,1365.0,2
56853,0.62,17459446.666666668,2
56854,0.62,1565.0,2
56855,0.62,190.0,2
56856,0.62,698.0,2
56857,0.62,655.5,2
56858,0.62,107872.0,2
56859,0.62,14131.875,2
56860,0.62,14898.0,2
56861,0.62,46.0,2
56862,0.62,23869994.0,2
56863,0.62,2857.0,2
56864,0.62,83.0,2
56865,0.62,150.5,2
56866,0.62,126.2,2
56867,0.62,235030.0,2
56868,0.62,17.0,2
56869,0.62,145.0,2
56870,0.62,366.5,2
56871,0.62,93906.0,2
56872,0.62,1161.0,2
56873,0.62,7479.6,2
56874,0.62,166.0,2
56875,0.62,1108.0,2
56876,0.62,15687.333333333334,2
56877,0.62,793.0,2
56878,0.62,8106.3,2
56879,0.62,439413.0,2
56880,0.62,14423.0,2
56881,0.62,420.0,2
56882,0.62,566.0,2
56883,0.62,216.25,2
56884,0.62,14124228.666666666,2
56885,0.62,28.0,2
56886,0.62,1365.0,2
56887,0.62,607.5,2
56888,0.62,10593235.25,2
56889,0.62,7720.0,2
56890,0.62,5786.583333333333,2
56891,0.62,34.0,2
56892,0.62,165740.93333333332,2
56893,0.62,358.0,2
56894,0.62,418924.0,2
56895,0.62,1460.0,2
56896,0.62,349220.4,2
56897,0.62,637.6666666666666,2
56898,0.62,1168.0,2
56899,0.62,27952.0,2
56900,0.62,51150.5,2
56901,0.62,33.0,2
56902,0.62,29.5,2
56903,0.62,72.0,2
56904,0.62,1458867.0,2
56905,0.62,1783408.0,2
56906,0.62,418924.0,2
56907,0.62,5147.0,2
56908,0.62,2233.0,2
56909,0.62,5804.0,2
56910,0.62,254.0,2
56911,0.62,204109.0,2
56912,0.62,1283.0,2
56913,0.62,420.0,2
56914,0.62,5461.0,2
56915,0.62,65329.0,2
56916,0.62,1931399.388888889,2
56917,0.62,81417.0,2
56918,0.62,93906.0,2
56919,0.62,1043.0,2
56920,0.62,85.0,2
56921,0.62,418918.0,2
56922,0.62,557.0,2
56923,0.62,107.33333333333333,2
56924,0.62,274.5,2
56925,0.62,359.0,2
56926,0.62,593.5,2
56927,0.62,146730.33333333334,2
56928,0.62,132.0,2
56929,0.62,72847.0,2
56930,0.62,85.0,2
56931,0.62,203.5,2
56932,0.62,13.5,2
