,followers_count
107601,37
107602,1
107603,5494
107604,1210
107605,305
107606,357
107607,1
107608,173
107609,0
107610,16
107611,671
107612,7
107613,62
107614,41
107615,28
107616,18
107617,62
107618,11775
107619,389
107620,15
107621,54
107622,548
107623,5
107624,0
107625,36
107626,0
107627,6
107628,527
107629,679
107630,658
107631,5441
107632,83
107633,472
107634,133
107635,11
107636,183
107637,13
107638,2
107639,335
107640,226
107641,1615
107642,54
107643,1
107644,6060
107645,740
107646,3161
107647,2647
107648,358
107649,39
107650,245
107651,0
107652,22
107653,4
107654,104
107655,8
107656,1894
107657,1
107658,16
107659,4982
107660,1
107661,150
107662,394
107663,85
107664,9781
107665,11
107666,216
107667,23
107668,610
107669,269
107670,16
107671,21
107672,36
107673,17
107674,2
107675,355
107676,245
107677,308
107678,642
107679,24670
107680,5
107681,2
107682,3
107683,63
107684,1
107685,185
107686,207
107687,563
107688,958
107689,2940
107690,17
107691,143
107692,7
107693,24
107694,92
107695,237
107696,1
107697,449
107698,8
107699,8
107700,1
107701,51
107702,8
107703,23
107704,75
107705,2
107706,1191
107707,873
107708,387
107709,145
107710,55
107711,476
107712,687
107713,25
107714,5
107715,675
107716,17
107717,613
107718,2409
107719,582
107720,179
107721,15
107722,1
107723,113
107724,0
107725,4
107726,124
107727,28
107728,1906
107729,0
107730,1011
107731,35
107732,298
107733,70
107734,16
107735,926
107736,1502
107737,1
107738,3
107739,107
107740,25
107741,317
107742,332
107743,10
107744,46
107745,2898
107746,77
107747,1
107748,0
107749,0
107750,107
107751,351
107752,112
107753,15312
107754,0
107755,62
107756,1
107757,505
107758,218
107759,307
107760,14
107761,791
107762,6
107763,59
107764,14
107765,3
107766,2443
107767,0
107768,190
107769,1
107770,3
107771,1004
107772,141
107773,60
107774,36
107775,0
107776,12
107777,5
107778,5
107779,78
107780,73
107781,1373
107782,2
107783,170
107784,32
107785,2
107786,1
107787,2
107788,1364
107789,13
107790,36
107791,1280
107792,57
107793,127
107794,374
107795,522
107796,574
107797,77
107798,208
107799,2277
107800,115
107801,43
107802,303
107803,1374
107804,96
107805,5624
107806,135
107807,1
107808,46
107809,580
107810,37
107811,49
107812,252
107813,227
107814,274
107815,1
107816,25
107817,265
107818,1763
107819,131
107820,2
107821,791
107822,842
107823,129
107824,1
107825,46
107826,24
107827,1
107828,146
107829,10
107830,8
107831,4
107832,406
107833,2279
107834,69
107835,2
107836,56
107837,4501
107838,22
107839,505
107840,142
107841,0
107842,52
107843,81
107844,20
107845,343
107846,15
107847,31285
107848,127
107849,30
107850,173
107851,620
107852,0
107853,29
107854,64
107855,0
107856,1925
107857,0
107858,317
107859,169
107860,30
107861,2
107862,41
107863,2028
107864,225
107865,5
107866,263
107867,50
107868,217
107869,556
107870,7
107871,1
107872,438
107873,156
107874,46445
107875,12833
107876,151
107877,2
107878,48
107879,0
107880,593
107881,443
107882,1852
107883,312
107884,219
107885,341
107886,316
107887,589
107888,16
107889,21
107890,21
107891,272
107892,30
107893,16
107894,2
107895,56
107896,3889
107897,2026
107898,201
107899,59
107900,103
107901,226
107902,10
107903,180
107904,6
107905,100
107906,8
107907,1189
107908,3125
107909,0
107910,71
107911,1332
107912,1
107913,509
107914,19
107915,2558
107916,99
107917,23
107918,2161
107919,1161
107920,3
107921,19
107922,25
107923,12
107924,14367
107925,284
107926,310
107927,43
107928,293
107929,0
107930,813
107931,0
107932,42
107933,11
107934,478
107935,160
107936,51
107937,75
107938,156
107939,10
107940,0
107941,0
107942,8
107943,48
107944,439
107945,4118
107946,5520
107947,11829
107948,3
107949,15
107950,1
107951,9
107952,1200
107953,23108
107954,10
107955,159
107956,87
107957,29
107958,1
107959,25
107960,1
107961,1221
107962,46
107963,12
107964,2396
107965,13
107966,638
107967,40
107968,47
107969,30
107970,4
107971,278
107972,201
107973,78
107974,36
107975,6
107976,1230
107977,741
107978,8
107979,765
107980,2
107981,10
107982,17
107983,34
107984,14
107985,142
107986,30
107987,10
107988,1
107989,57
107990,291
107991,2146
107992,26
107993,16
107994,61
107995,324
107996,36
107997,5
107998,123
107999,984
108000,0
108001,40
108002,182
108003,43
108004,691
108005,273
108006,2
108007,127
108008,0
108009,118
108010,1
108011,4
108012,176
108013,0
108014,81
108015,23
108016,3
108017,51
108018,967
108019,67
108020,34
108021,7
108022,4
108023,1
108024,749
108025,91
108026,156
108027,15
108028,16
108029,2
108030,11440
108031,971
108032,11
108033,29
108034,346
108035,805
108036,54
108037,28
108038,189
108039,6
108040,57
108041,170
108042,12
108043,445
108044,1404
108045,3
108046,11
108047,6
108048,3
108049,4
108050,11
108051,77
108052,3
108053,459
108054,375
108055,902
108056,14
108057,1
108058,125
108059,204
108060,653
108061,891
108062,196
108063,683
108064,3
108065,98
108066,4
108067,16
108068,136
108069,106
108070,0
108071,18
108072,371
108073,13
108074,5
108075,261
108076,12
108077,2038
108078,6
108079,57
108080,15
108081,525
108082,43
108083,16
108084,23
108085,95
108086,3430
108087,4
108088,1545
108089,2
108090,182
108091,0
108092,68
108093,1538
108094,2
108095,81
108096,50
108097,28
108098,1086
108099,5423
108100,9411
108101,1759
108102,757
108103,2184
108104,77
108105,9
108106,685
108107,300
108108,4
108109,17
108110,6
108111,42
108112,165
108113,126
108114,8
108115,45
108116,4
108117,13
108118,709
108119,3431
108120,102
108121,218
108122,21
108123,55
108124,0
108125,234
108126,1
108127,388
108128,3
108129,140
108130,230
108131,65
108132,1
108133,92
108134,3
108135,658
108136,14
108137,97
108138,0
108139,10
108140,1
108141,301
108142,10
108143,83
108144,271
108145,24
108146,5
108147,2046
108148,53
108149,9
108150,107
108151,313
108152,17
108153,889
108154,12
108155,4
108156,98
108157,13
108158,170
108159,1
108160,19
108161,3
108162,27
108163,2
108164,17
108165,138
108166,59
108167,675
108168,145
108169,542
108170,910
108171,16
108172,110
108173,375
108174,29
108175,59
108176,6
108177,35
108178,125
108179,174
108180,11
108181,22
108182,10
108183,69
108184,0
108185,1440
108186,979
108187,719
108188,4225
108189,1
108190,1
108191,40
108192,17
108193,4
108194,5554
108195,1
108196,131
108197,46
108198,9
108199,135
108200,593
108201,1
108202,8
108203,450
108204,208
108205,2
108206,8
108207,3
108208,11
108209,12
108210,1027
108211,42
108212,4841
108213,552
108214,1289
108215,6
108216,212
108217,1163
108218,84
108219,173
108220,512
108221,115
108222,324
108223,1693
108224,1834
108225,2008
108226,12
108227,106
108228,577
108229,64
108230,528
108231,285
108232,4984
108233,428
108234,2
108235,656
108236,26
108237,7
108238,139
108239,1816
108240,1233
108241,123
108242,4
108243,33
108244,100
108245,72
108246,27
108247,173
108248,11885
108249,260
108250,37
108251,0
108252,5
108253,1604
108254,115
108255,3
108256,39
108257,7
108258,247
108259,30
108260,79
108261,186
108262,105
108263,23
108264,263
108265,15
108266,519
108267,85
108268,27
108269,11
108270,3
108271,1915
108272,128
108273,135
108274,27
108275,32
108276,9
108277,5812
108278,197
108279,432
108280,193
108281,2
108282,6
108283,16
108284,623
108285,155
108286,446
108287,1686
108288,22
108289,0
108290,83
108291,42
108292,156
108293,3745
108294,0
108295,4
108296,0
108297,31
108298,177
108299,1
108300,357
108301,5429
108302,0
108303,62
108304,15
108305,9
108306,5135
108307,1
108308,18
108309,9
108310,127
108311,40
108312,4216
108313,2500
108314,361
108315,1
108316,0
108317,2
108318,3122
108319,616
108320,90
108321,23
108322,398
108323,1689
108324,51
108325,2926
108326,23
108327,16
108328,253
108329,7
108330,190
108331,138
108332,1
108333,989
108334,29
108335,4170
108336,0
108337,114
108338,529
108339,1107
108340,16786
108341,1
108342,71
108343,651
108344,448
108345,251
108346,1706
108347,22
108348,1
108349,5235
108350,1290
108351,0
108352,9
108353,81
108354,1425
108355,1453
108356,20
108357,154
108358,18
108359,135
108360,5894
108361,38
108362,14638
108363,23
108364,118
108365,347
108366,4
108367,186
108368,24
108369,3046
108370,120
108371,1
108372,34
108373,381
108374,21
108375,1
108376,55
108377,2184
108378,5688
108379,92
108380,25
108381,2603
108382,60
108383,1166
108384,8
108385,652
108386,0
108387,16
108388,48
108389,1060
108390,0
108391,1
108392,134
108393,959
108394,347
108395,18
108396,0
108397,125
108398,15256
108399,6
108400,102
108401,0
108402,1
108403,222
108404,2
108405,20
108406,10
108407,18
108408,684
108409,59
108410,24
108411,0
108412,60
108413,241
108414,263
108415,1
108416,38
108417,59
108418,56
108419,2
108420,1
108421,238
108422,469
108423,2284
108424,21
108425,749
108426,7
108427,4
108428,3
108429,3
108430,4
108431,253
108432,1144
108433,7
108434,527
108435,150
108436,0
108437,354
108438,11
108439,1125
108440,259
108441,19774
108442,2
108443,3375
108444,100
108445,93
108446,15
108447,103
108448,1742
108449,4
108450,34
108451,64
108452,56093
108453,1072
108454,1
108455,161
108456,246
108457,93
108458,25
108459,126
108460,2
108461,648
108462,64
108463,98
108464,5
108465,53
108466,75
108467,49
108468,17
108469,1
108470,34
108471,970
108472,196
108473,30
108474,365
108475,3707
108476,93
108477,9
108478,326
108479,1
108480,1348
108481,37
108482,147
108483,1639
108484,11
108485,36
108486,209
108487,4
108488,30
108489,0
108490,7
108491,94
108492,2149
108493,932
108494,7
108495,189
108496,221
108497,1420
108498,0
108499,130
108500,390
108501,465
108502,1693
108503,28
108504,1142
108505,4
108506,6
108507,2
108508,1021
108509,28
108510,730
108511,22
108512,13
108513,14
108514,29
108515,0
108516,5
108517,122
108518,5
108519,1129
108520,119
108521,2529
108522,5032
108523,5
108524,206
108525,21
108526,0
108527,1
108528,699
108529,56
108530,93
108531,1793
108532,549
108533,853
108534,360
108535,17
108536,343
108537,488
108538,12
108539,22
108540,280
108541,3
108542,40
108543,1864
108544,16
108545,0
108546,39
108547,56
108548,134
108549,31
108550,2
108551,286
108552,26
108553,204
108554,71
108555,0
108556,11
108557,23
108558,329
108559,38
108560,0
108561,94
108562,5
108563,186
108564,2
108565,3315
108566,417
108567,19
108568,50
108569,54
108570,129
108571,2
108572,1
108573,40
108574,0
108575,232
108576,840
108577,1
108578,6
108579,120
108580,147
108581,228
108582,365
108583,1158
108584,319
108585,13
108586,8
108587,0
108588,10
108589,9
108590,1408
108591,3032
108592,32
108593,0
108594,11
108595,18
108596,148
108597,1717
108598,766
108599,391
108600,115
108601,10
108602,327
108603,227
108604,3
108605,24
108606,114
108607,54
108608,1
108609,6
108610,14
108611,1844
108612,109
108613,48
108614,0
108615,641
108616,628
108617,5
108618,63
108619,28
108620,2
108621,9
108622,1
108623,33
108624,0
108625,114
108626,2
108627,459
108628,1292
108629,563
108630,412
108631,226
108632,44
108633,144
108634,60
108635,84
108636,1283
108637,60
108638,117
108639,152
108640,12
108641,3
108642,13
108643,22
108644,0
108645,38
108646,82
108647,47
108648,32
108649,1
108650,0
108651,15
108652,18548
108653,443
108654,19
108655,61
108656,3
108657,6
108658,178
108659,1
108660,92
108661,48
108662,78
108663,7
108664,712
108665,14
108666,1
108667,11
108668,316
108669,740
108670,25
108671,289
108672,18
108673,27
108674,69
108675,0
108676,9
108677,35
108678,2234
108679,10
108680,119
108681,283
108682,13
108683,177
108684,148
108685,26
108686,255
108687,68
108688,25
108689,172
108690,36
108691,27
108692,173
108693,3
108694,0
108695,2922
108696,9
108697,830
108698,4
108699,49
108700,10
108701,7
108702,0
108703,16
108704,14
108705,14
108706,1
108707,940
108708,487
108709,507
108710,0
108711,36
108712,135
108713,17
108714,56
108715,596
108716,0
108717,15
108718,435
108719,27
108720,45
108721,40
108722,9
108723,6
108724,1551
108725,782
108726,894
108727,145
108728,272
108729,44
108730,1250
108731,3
108732,130
108733,16
108734,23
108735,1158
108736,12
108737,9
108738,33
108739,951
108740,10
108741,686
108742,77
108743,49
108744,34
108745,2
108746,6
108747,23
108748,45
108749,408
108750,66
108751,14
108752,1
108753,294
108754,458
108755,36
108756,30
108757,0
108758,35
108759,15
108760,17
108761,20
108762,3
108763,11597
108764,362
108765,172
108766,229
108767,2
108768,397
108769,347
108770,92
108771,0
108772,3880
108773,76
108774,93
108775,17
108776,34
108777,1
108778,86
108779,1781
108780,43
108781,25
108782,17
108783,14
108784,11
108785,22
108786,790
108787,19545
108788,69
108789,366
108790,59
108791,26
108792,3
108793,76
108794,14
108795,1
108796,131
108797,2597
108798,90
108799,1044
108800,4
108801,1
108802,60
108803,6
108804,1099
108805,212
108806,2364
108807,3503
108808,1600
108809,2
108810,39
108811,0
108812,406
108813,1
108814,254
108815,136
108816,1
108817,1328
108818,41
108819,21
108820,7
108821,501
108822,6
108823,0
108824,14
108825,50
108826,36
108827,251
108828,359
108829,16
108830,0
108831,450
108832,488
108833,332
108834,17
108835,23
108836,0
108837,145
108838,552
108839,0
108840,117
108841,710
108842,369
108843,0
108844,3
108845,42
108846,247
108847,1
108848,434
108849,658
108850,279
108851,67
108852,9
108853,2
108854,127
108855,110
108856,18
108857,306
108858,32
108859,1586
108860,75
108861,1
108862,17
108863,1171
108864,23
108865,205
108866,507
108867,4969
108868,105
108869,2698
108870,0
108871,15
108872,7
108873,992
108874,7
108875,17
108876,3
108877,3
108878,52
108879,62
108880,4
108881,1151
108882,194
108883,582
108884,11483
108885,7420
108886,36
108887,3923
108888,201
108889,70
108890,359
108891,14
108892,7
108893,0
108894,47
108895,403
108896,69
108897,376
108898,17
108899,33
108900,1750
108901,1313
108902,3
108903,18
108904,31
108905,567
108906,583
108907,16
108908,360
108909,149
108910,809
108911,15
108912,782
108913,11
108914,0
108915,359
108916,0
108917,3
108918,292
108919,106
108920,102
108921,19
108922,663
108923,1
108924,106
108925,58
108926,485
108927,181
108928,373
108929,11
108930,57
108931,1
108932,57
108933,34
108934,0
108935,906
108936,705
108937,12
108938,29
108939,2
108940,1140
108941,13
108942,304
108943,77
108944,2042
108945,16
108946,6061
108947,1408
108948,1355
108949,9
108950,104
108951,594
108952,349
108953,332
108954,5
108955,4961
108956,7
108957,88
108958,525
108959,3930
108960,16
108961,669
108962,4419
108963,127
108964,17
108965,2
108966,95
108967,72
108968,1216
108969,69
108970,147
108971,96
108972,0
108973,1
108974,16
108975,63
108976,7598
108977,10
108978,0
108979,28
108980,46
108981,414
108982,40
108983,21
108984,34
108985,2397
108986,0
108987,813
108988,13
108989,358
108990,10
108991,5
108992,2170
108993,1
108994,65
108995,3
108996,2
108997,27
108998,1682
108999,2
109000,4
109001,460
109002,21
109003,10
109004,67
109005,112
109006,254
109007,14
109008,187
109009,6824
109010,19996
109011,18
109012,27
109013,2
109014,37
109015,464
109016,0
109017,524
109018,4358
109019,318
109020,5
109021,1100
109022,184
109023,2
109024,8
109025,1
109026,75
109027,6
109028,2
109029,2718
109030,755
109031,2018
109032,29
109033,23
109034,33
109035,7
109036,545
109037,8
109038,95
109039,584
109040,23
109041,38
109042,0
109043,32
109044,154
109045,411
109046,6
109047,97
109048,1701
109049,2
109050,6
109051,26
109052,0
109053,604
109054,101
109055,84
109056,0
109057,4428
109058,144
109059,111
109060,24
109061,993
109062,15
109063,7
109064,323
109065,142
109066,32
109067,19
109068,396
109069,1161
109070,76
109071,234
109072,0
109073,21
109074,83
109075,12
109076,163
109077,11
109078,438
109079,0
109080,320
109081,32
109082,352
109083,189
109084,59
109085,73
109086,12
109087,0
109088,5
109089,159
109090,16
109091,2
109092,258
109093,5
109094,6894
109095,171
109096,285
109097,10
109098,959
109099,2453
109100,46
109101,8
109102,17
109103,27
109104,3
109105,868
109106,4
109107,2
109108,1
109109,0
109110,376
109111,2655
109112,18
109113,11
109114,21
109115,288
109116,2
109117,746
109118,2493
109119,120
109120,9
109121,47
109122,3
109123,23
109124,490
109125,21
109126,608
109127,159
109128,33
109129,12
109130,583
109131,2
109132,962
109133,414
109134,10
109135,19
109136,4
109137,7
109138,477
109139,547
109140,7
109141,76
109142,3454
109143,423
109144,0
109145,31
109146,2
109147,2
109148,109
109149,2
109150,28
109151,1
109152,122
109153,16
109154,275
109155,33
109156,0
109157,62
109158,275
109159,178
109160,184
109161,67
109162,45
109163,4899
109164,723
109165,1336
109166,22
109167,7
109168,24
109169,5
109170,25
109171,475
109172,525
109173,264
109174,108
109175,1
109176,26
109177,31
109178,30
109179,1
109180,91
109181,316
109182,179
109183,88
109184,23
109185,158
109186,129
109187,1072
109188,65
109189,105
109190,6960
109191,1775
109192,18
109193,941
109194,5
109195,142
109196,280
109197,42
109198,351
109199,417
109200,5
109201,20
109202,7
109203,718
109204,49
109205,0
109206,42
109207,1
109208,11
109209,0
109210,65
109211,322
109212,4
109213,128
109214,233
109215,2
109216,9
109217,1028
109218,551
109219,101
109220,1
109221,1281
109222,15
109223,57
109224,19
109225,2
109226,0
109227,0
